CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
25830,2022,76,39,1-76-2022-039-04,4,4,1,22:38,2,2,0,0,0,0,0,9,9,5,"V1 and V2 were traveling southwest on a two way, two lane, undivided roadway. V2 was traveling behind V1 and began to pass V1 entering into the left hand (northbound) lane. V1 then departed the left hand lane line and the left side plane of V1 contacted the right side plane of V2. V1 and V2 both entered into the right hand (southbound) lane. V1 and V2 then departed the right side of the roadway onto the shoulder where V1 then contacted the guardrail with its frontal plane. Both vehicles came to final rest partially off of the roadway facing southwest.",41.89134602,3,7
25831,2022,76,40,1-76-2022-040-06,6,4,4,12:08,1,2,0,0,0,0,4,9,9,1,"V1 was traveling north on a two way, two lane, undivided roadway. V2 was traveling north on the same roadway as V1 traveling ahead of V1. V2 began to brake in the roadway due to a non-contact vehicle in front of V2 braking in the roadway. V1 recognized V2 was braking and in an attempt to avoid the collision began to steer right. The front plane of V1 contacted the rear plane of V2. V2 came to final rest on the roadway where as V1 came to final rest off of the roadway.",31.89515656,3,7
25832,2022,30,40,1-30-2022-040-03,3,1,3,19:51,1,2,99,99,0,0,0,9,9,4,"Vehicle 1 was traveling east in lane one of five lane, two way undivided roadway approaching an intersection. Vehicle 2 was traveling south in lane two of a five lane, two way undivided roadway approaching the same intersection. In the intersection the front of vehicle 1 contacted the right side of vehicle 2. Both vehicles came to final rest in the roadway.",393.4374749,10,7
25833,2022,30,41,1-30-2022-041-04,4,4,1,07:31,1,2,0,0,0,0,0,2,2,4,Vehicle 1 was traveling west on a 4 lane median divided roadway approaching an intersection. Vehicle 2 was traveling east on a 4 lane median divided roadway approaching the same intersection. V1 attempted to turn left onto an intersecting roadway and the front of vehicle 2 contacted the right side of vehicle 1. Vehicle 1 came to rest facing south in lane 1. Vehicle 2 came to final rest facing east in between lane's 1 and 2.,1355.155871,10,7
25834,2022,20,79,1-20-2022-079-04,4,5,5,05:20,1,1,0,0,0,0,0,2,2,0,"V1 was traveling west on a undivided two way road in lane one, negotiating a right curve. For an unknown reason V1 traveled off the right road edge onto a dirt turnout. V1 traveled back onto the westbound lane, and lost control continuing across the eastbound lane, then off the left road edge where the front of V1 impacted a rock/dirt embankment. V1 came to rest on the east shoulder facing a southwest direction.",275.0267532,11,7
25835,2022,20,80,1-20-2022-080-03,3,4,4,08:02,1,2,99,99,0,0,8,2,2,4,"V1 was traveling south on a three lane non-divided roadway in lane two approaching an intersection, waiting to make a left turn. V2 was traveling north on a three lane non-divided roadway in lane one approaching an intersection. V1 began to turn left and the front of V1 impacted the front of V2. V1 came to rest in the middle of the intersection facing southeast. V2 came to rest in the middle of the intersection facing north.",55.03962506,11,7
25838,2022,54,40,1-54-2022-040-04,4,5,2,14:53,1,2,2,5,1,0,4,2,2,1,"V1 and V2 were traveling east on a two way, two lane undivided roadway. V2 came to a full stop in the roadway. The front plane of V1 made contact with the rear plane of V2. V1 and V2 came to a final rest in the roadway.",517.9925917,9,7
25839,2022,16,37,1-16-2022-037-03,3,5,1,17:01,3,4,99,99,0,0,0,2,2,4,"V1 was traveling north on a five-lane undivided roadway approaching an intersection. V2 was traveling east on a six lane undivided roadway with a channelized right turn lane in lane two approaching the intersection. V3 was also traveling east on a five lane undivided roadway with a channelized lane in lane two approaching the intersection. V4 was traveling south in lane two of a two-lane roadway without a positive barrier approaching the intersection. V1, V2, and V3 entered the intersection intending to continue on their paths. The left of V1 impacted the front of V2. The left of V1 also impacted the right of V3. V3 was redirected to the left. The front of V3 impacted the left of V4. V1 and V2 came to final rest near their point of impact. V3 and V4 came to final rest near their point of impact.",307.4268338,5,7
25844,2022,77,40,1-77-2022-040-06,6,5,5,09:30,1,2,0,0,0,0,4,2,2,4,"V1 was traveling east in lane one on a two lane, two way, parking lot access roadway. V2 was traveling north in lane one on a three lane, two way roadway. At the intersection, V1's front plane contacted V2's left side plane. Both vehicles came to final rest in the intersection.",1544.747596,9,7
25845,2022,77,41,1-77-2022-041-03,3,5,3,13:49,2,2,9,97,1,0,4,2,2,4,"V1 was traveling east in lane one on a one lane, one way, interstate exit ramp. V1 had come to a stop at the end of the exit ramp and was turning left to proceed north onto a two lane divided roadway. V2 was traveling south in lane two on a three lane divided roadway. At the intersection, V1's left side plane contacted V2's front plane. As a result of this contact, V1 rotated clockwise and its left rear side plane contacted V2's right rear side plane. Both vehicles came to final rest in the intersection, with V1 in lane one, and V2 in lane two of the southbound roadway.",678.4291894,9,7
25846,2022,54,41,1-54-2022-041-03,3,5,4,11:50,2,1,1,2,1,0,4,2,2,0,"V1 was traveling southeast on a two way, two lane, undivided roadway negotiating a left hand curve in the roadway. Attempting to avoid a west bound non-contact vehicle that had encroached into its lane, V1 swerved to the right and departed the roadway. V1 continued forward and contacted an embankment with its front plane causing the vehicle to rotate in a clockwise direction. V1 then overturned,left side leading, four quarter turns before coming to final rest off of the roadway on its wheels.",283.9665992,9,7
25847,2022,54,42,1-54-2022-042-03,3,5,5,15:25,1,2,1,1,1,0,4,2,2,4,"V1 was traveling northeast on a median divided roadway, with two lanes in the same direction, approaching an intersection. V2 was traveling southwest, on the same median divided roadway as V1, approaching the same intersection. As V1 was making a left turn into a parking lot driveway on the west side of the roadway the front plane of V2 made contact with the right side plane of V1. Both V1 and V2 came to a final rest on the roadway.",283.9665992,9,7
25848,2022,59,26,1-59-2022-026-03,3,5,4,21:20,2,2,9,97,1,0,9,2,2,5,"V1 was traveling northbound in lane one of a 4 lane, two way, undivided roadway.  V2 was traveling northbound in lane two of the same roadway.  V2 passed V1 and while moving to lane one, the right plane of V2 contacted the front plane of V1.  V1 then struck a utility pole with the front plane, coming to final rest at the pole.  V2 came to final rest off the roadway in the parking lot.",435.0236029,6,7
25849,2022,59,27,1-59-2022-027-03,3,5,7,21:14,1,2,9,97,1,0,5,9,2,4,"V1 was traveling southeast on lane 2 of a 4 lane, two-way, not physically divided roadway with a left turn lane approaching a four way intersection. V2 was traveling northwest on lane 1 of a 3 lane, two-way, not physically divided roadway with a left turn lane approaching the same intersection. V1 entered the intersection with the intent of making a left turn to go northeast. V2 entered the same intersection simultaneously as V1 attempted to cross lanes of travel turning left. V1's front plane contacted V2's front plane. V1 and V2 came to final rest in the intersection.",435.0236029,6,7
25851,2022,17,39,1-17-2022-039-08,8,5,3,21:00,2,1,3,14,2,2,3,9,9,0,"V1 was traveling west on a two lane, grass median divided roadway. A deer entered the roadway from the right. V1 steered left, departed the roadway to the left entering the grass median and entered the eastbound traffic lanes. V1 departed the eastbound side of the roadway where the front of V1 contacted a ditch then a tree then came to rest.",159.7803865,4,7
25852,2022,17,40,1-17-2022-040-07,7,5,6,05:45,1,2,0,0,0,0,0,9,9,1,"V1 was traveling north on the entrance ramp to a two lane, grass median divided roadway. V2 was traveling north on the two lane, grass median divided roadway, approaching the merge point for the entrance ramp. At the merge, the back of V1 contacted the front of V2. Both vehicles came to final rest on the roadway.",864.2316628,4,7
25853,2022,19,70,1-19-2022-070-08,8,5,6,17:40,1,2,2,9,2,0,4,2,1,1,"V1 and V2 were both traveling southwest in lane three of a three lane roadway, with V2 ahead of V1. V2 stopped at the intersection and the front plane of V1 contacted the back plane of V2. V1 came to final rest close to impact. V2 was pushed through the intersection and came to final rest off the roadway in the median.",92.02226544,9,7
25854,2022,19,71,1-19-2022-071-09,9,5,2,22:29,1,2,1,2,1,0,6,2,2,4,V1 was traveling south exiting a private drive attempting a right turn. V2 was traveling west in lane two of a four lane roadway negotiating a left curve approaching the private drive. V1's left plane contacted V2's front plane. Both vehicles came to rest near impact.,458.5389941,9,7
25855,2022,19,72,1-19-2022-072-06,6,5,3,06:42,1,2,1,1,1,0,0,2,2,4,V1 was traveling east in lane two of a four lane divided roadway approaching an intersection. V2 was traveling northwest in lane one of a two lane roadway attempting a left turn at the same intersection. V1's right plane contacted V2's front plane. V1 traveled through the intersection to final. V2 came to rest near impact in the intersection.,199.4417839,9,7
25856,2022,19,73,1-19-2022-073-03,3,5,5,14:07,1,2,1,3,1,0,4,2,2,5,"V1 was traveling east in lane two of a six-lane undivided roadway, negotiating a right curve. V2 was traveling east in lane three of the same roadway, negotiating a right curve. V1 changed lanes from lane two into lane three and V1's left plane contacted V2's right plane. V1 and V2 came to final rest close to impact.",87.59173871,9,7
25858,2022,25,30,1-25-2022-030-03,3,5,2,13:53,1,2,1,1,2,0,5,2,2,4,"V1 was traveling east on a two lane, two way roadway approaching a three way intersection. V2 was traveling south on a two lane two way roadway, approaching the same three way intersection. V1 initiated a left turn through the intersection. The left of V1 impacted the front of V2. V1 rotated clockwise and came to rest facing south in the roadway. V2 came to final rest facing south in the roadway.",65.35802692,2,7
25859,2022,25,31,1-25-2022-031-07,7,5,7,05:12,3,1,0,0,0,0,0,9,9,0,"V1 was traveling south on a two way, two lane roadway with a curve to the left. V1 steered right to avoid an animal in the roadway then departed the road to the right impacting a tree branch with its top plane. The front of V1 impacted a concrete barrier then its left side contacted a wood mailbox post. V1 came to rest off the roadway facing south,",562.2273593,2,7
25861,2022,24,67,1-24-2022-067-06,6,4,7,11:44,3,2,1,2,3,0,4,2,2,4,"V1 was traveling eastbound on a two-lane, two-way roadway approaching a four-way intersection controlled by a stop sign. V2 was traveling northbound on a two-lane, two-way roadway approaching the mentioned intersection. In the middle of the intersection the front plane of V2 contacted the right plane of V1. After initial impact V1 departed the roadway on the northeast corner where the back plane struck a electrical box and utility pole. V1 came to final rest off the roadway facing southwest, V2 came to final rest off the roadway facing northeast.",264.7261946,1,7
25862,2022,24,68,1-24-2022-068-03,3,5,7,13:04,1,2,2,5,1,0,4,2,2,4,"V1 was traveling northbound on a driveway attempting to turn left and head westbound. V2 was traveling eastbound on a four-lane, two-way roadway approaching the driveway. The front plane of V1 contacted the front plane of V2. V2 came to final rest in the roadway facing east and V1 came to final rest in the road facing northeast.",123.2321468,1,7
25863,2022,24,69,1-24-2022-069-07,7,4,3,20:43,1,1,0,0,0,0,0,2,2,0,"V1 was traveling southbound on a two lane, two-way roadway. V2 was legally parked and unoccupied facing northbound on the same road. V1's  front plane contacted V2's front plane. V1 came to final rest on roadway facing southeast.",875.7370312,1,7
25864,2022,14,38,1-14-2022-038-03,3,5,1,00:36,4,2,99,99,0,0,0,2,2,4,"V1 was traveling southbound, on a 3 lane roadway, while negotiating a curve to the right and approaching an intersection. V2 was traveling westbound on a 2 lane roadway while negotiating a curve to the left and approaching an intersection. Within the intersection, the left side of V1 contacted V2's front. V1 and V2 then side slapped with V1's left side contacting V2's right side. V2's right side was then contacted by V1's LR tire. V1 came to rest off of the roadway. V1 came to rest within the roadway.",1776.227517,8,7
25865,2022,14,39,1-14-2022-039-01,1,5,4,03:11,5,1,6,75,1,1,1,9,1,0,"V1 was traveling west on a 2 lane roadway, while negotiating a curve to the right. V1 went over the lane line on the left side of travel and then departed the roadway. V1's front contacted a sign and then a tree. V1 then rotated clockwise and the left side of V1 contacted a fence and the front contacted another tree. V1 then came to final rest off of the roadway, where it caught on fire.",235.5944962,8,7
25866,2022,52,57,1-52-2022-057-03,3,4,3,14:41,1,2,1,1,1,0,4,2,2,4,"Vehicle 1 was traveling eastbound on a two lane non-physically divided roadway in the lane 1 position approaching an intersection. Vehicle 2 was traveling southbound on seven lane median divided roadway in the lane 1 position approaching the same intersection. After V1 stopped at the intersection it began to enter into the intersection with the intent to turn right as V2 was passing through the same intersection. The left plane of V1 made contact with the front plane of V2. Vehicle 1 rotated clockwise to coming to final rest facing south at the southwest corner of the intersection. After contact, Vehicle 2 continued passing through the intersection coming to final rest facing south.",20.16576703,12,7
25867,2022,52,58,1-52-2022-058-07,7,5,4,17:25,1,2,0,0,0,0,0,9,9,4,"Vehicle 1 was exiting a two lane, two way, non-physically divided private drive in the lane 1 position attempting to turn left. Vehicle 2 was traveling south on a 5 lane, two way, non-physically divided roadway in lane 2 position traveling straight. V1 attempting to make the left turn, the front of V1 contacted the left side of V2. Both vehicles came to rest facing south in the south bound lanes.",145.1485233,12,7
27161,2022,15,39,1-15-2022-039-05,5,9,1,10:30,1,2,1,1,1,0,4,9,9,4,"V1 was traveling south on a two lane non-physically divided roadway. V1 was passing through an intersection. V2 was traveling east on a 3 lane physically divided roadway in lane 1. V2 was also passing through the same intersection. Within the intersection, V2's front plane contacted V1's right plane. Both vehicles came to final rest in the roadway facing southeast.",30.31887035,1,7
27163,2022,15,41,1-15-2022-041-09,9,9,6,12:10,1,1,1,1,1,0,4,9,9,0,"Vehicle 1 was traveling south on a two-lane, non-divided roadway. Vehicle 1 departed the roadway on the right hand side. The front plane of Vehicle 1 impacted a utility pole, and came to rest off the roadway.",638.990185,1,7
27166,2022,20,169,1-20-2022-169-03,3,9,6,14:53,2,3,1,1,2,0,4,2,2,4,"V1 was traveling south on a undivided, two way, two lane road in lane one, stopped at an intersection waiting to turn left. V2 was traveling west on an undivided, two way, four lane road in lane one, approaching the intersection. V3 was traveling east on the same undivided four lane road, as V2, in lane three, waiting to turn left. As V1 attempted a left turn to travel east, the front of V1 impacted the right side of V2. V2 continued west towards the eastbound turn lane, and the left side of V2 impacted the front of V3. V1 came to rest within the intersection facing a southerly direction. V2 came to rest within the intersection facing a southwest direction. V3 came to rest within the eastbound turn lane facing east.",54.28956412,11,7
27167,2022,20,170,1-20-2022-170-04,4,9,4,12:23,1,1,0,0,0,0,0,2,2,0,V1 was traveling west on an undivided two lane road in lane one. Due to a deer traveling across the east and westbound lanes the the left front of V1 was impacted by the deer. V1 came to rest on the westbound shoulder facing a westerly direction.,271.278784,11,7
27168,2022,21,50,1-21-2022-050-08,8,8,5,12:40,1,1,1,1,2,0,8,9,9,0,"V1 was traveling north in lane 1 on a 2 lane divided roadway with a dirt median. V1 departed the left road edge, entered the median and tripped over its wheels. It completed 8 right quarter turns, rolling across the south roadway and came to final rest on its wheels on the south roadside.",1354.427316,11,7
25868,2022,52,59,1-52-2022-059-03,3,5,2,16:37,1,2,1,1,2,0,0,2,2,4,Vehicle 1 was traveling westbound on a 5 lane physically median divided roadway in the lane 3 position approaching an intersection to make a left hand turn.  Vehicle 2 was traveling eastbound on a 5 lane physically median divided roadway in the lane 1 approaching the same intersection to pass through.  Both vehicles entered the intersection at the same time.  The front plane of Vehicle 1 made contact with the front plane of Vehicle 2.  Vehicle 1 spun counter clockwise coming to final rest facing south near the southern portion of the intersection.  Vehicle 2 came to final rest shortly after impact facing east near the southeast portion of the intersection.,20.16576703,12,7
25869,2022,52,60,1-52-2022-060-03,3,5,4,18:10,6,6,2,5,3,0,3,1,9,5,"Vehicle 1 was traveling west on a 1 lane, one way, median divided roadway negotiating a curve to the right attempting to merge into northbound traffic. V2 was traveling north on a 5 lane, two way, median divided roadway in lane 2 position. V3 was behind V2 traveling in the same direction in the same lane. V4 was traveling south on the same 5 lane, two way, median divided roadway in lane 3 position. Vehicle 5 was on the same roadway traveling south in lane 2 position and finally V6 was also traveling south on the same roadway in lane 1 position. As V1 was negotiating the curve it departed roadway left side onto the median traveled over the median into north bound traffic. The left side of V1 contacted the front of V2. Both V1 and V2 departed roadway left side traveling over the center median entering southbound lanes. V2 came to rest facing south in lane 3 of south bound traffic. V1 continued. The front right corner of V1 contacted the front left of V4. V1 rotated counter- clockwise and the right of V1 contact",20.16576703,12,7
25870,2022,28,37,1-28-2022-037-03,3,5,1,18:46,3,2,2,6,2,0,3,2,2,4,"V1 was traveling east bound on a two lane, non-divided, bidirectional roadway, attempting to turn across traffic into a parking lot. V2 was traveling west bound on the same roadway approaching V1. V1's frontal plane impacted V2s frontal plane. V1 rotated counter clockwise coming to final rest on the east bound shoulder, facing east. V2 rotated counter clockwise, coming to final rest facing south in the east bound lane of travel, next to V1. V1 engine compartment caught fire. The fire subsequently spread to the front of V2.",42.92651254,3,7
25871,2022,28,38,1-28-2022-038-09,9,5,7,20:28,2,1,1,1,1,0,4,1,2,0,"V1 was traveling west bound on a two lane, non-divided, bidirectional roadway. V1 departed the roadway to the right,where its frontal plane impacted a guard rail. V1 then impacted the guard rail with its right plane. V1 came to final rest on the right side of the roadway.",138.1147385,3,7
25872,2022,13,69,1-13-2022-069-01,1,4,1,20:13,1,1,4,21,2,1,1,9,1,0,V1 was southbound in lane 1 of 2 on a divided roadway when V1 changed to lane 2 then V1 departed the roadway to the left and began to yaw counter-clockwise then the right side of V1 contacted a tree before coming to rest in the middle median.,114.3285243,7,7
25874,2022,13,71,1-13-2022-071-02,2,5,4,18:40,3,2,3,17,2,1,3,9,9,4,"V1 was eastbound on a two way private drive approaching an intersection. V2 was northbound on a 3 lane divided roadway approaching the same intersection in lane 1. Within the intersection the front of V1 contacted the left side of V2. After impact, V2 began to yaw counter-clockwise and then tripped and began to roll 4 quarter turns to the right. Next the top of V2 contacted a curb. Finally, V1 came to rest in the roadway and V2 came to rest on the shoulder.",35.13615508,7,7
25875,2022,66,36,1-66-2022-036-03,3,4,1,13:38,1,2,2,4,1,0,4,2,9,4,"V1 was traveling south on a two lane, two way, undivided road. V1 stopped at a four leg intersection before proceeding to turn left. V2 was traveling west on a three lane, two way, undivided road, with a right turn lane. The frontal plane of V2 struck the left side plane of V1. V1 came to rest on the southwest corner of the intersection heading northwest. V2 came to rest on the southeast corner of the intersection heading east.",127.8599504,6,7
25876,2022,66,37,1-66-2022-037-07,7,4,3,22:26,1,1,0,0,0,0,0,2,9,0,"V1 was traveling west on a one lane, one way exit ramp, approaching a four leg intersection. V1 departed the northwest corner of the intersection and struck a guardrail face with its frontal plane. V1 came to rest at the point of impact heading northwest.",138.884824,6,7
27169,2022,29,25,1-29-2022-025-04,4,9,5,10:10,3,2,0,0,0,0,0,9,9,4,"V1 was travelling Northeast on a four-lane, two-way roadway in the left lane attempting to make a left turn a light controlled four-legged intersection. V2 was travelling Southwest in the right lane and approaching the same intersection. Both vehicle entered the intersection where the front of V2 contacted the right plane of V1. V1 rotated clockwise and came to rest in the intersection. V2 departed the roadway to the right where it contacted a sign with its left plane.",6784.798612,2,7
27170,2022,30,85,1-30-2022-085-03,3,9,3,07:55,2,3,1,2,1,0,4,2,2,1,"Vehicle 1 was traveling north on a 5 lane, two-way physically divided roadway in lane number 4 behind V2. Vehicle 3 was traveling north behind V1 in lane number 4. Vehicle 2 stopped and V1 decelerated behind V2. The front of V3 contacted the back of V1. V1 moved forward and the front of V1 contacted the back of V2.  All vehicles came to final rest in their original lanes.",770.9796866,10,7
27172,2022,20,171,1-20-2022-171-06,6,9,4,15:43,2,2,99,99,0,0,8,2,2,5,V1 entered a two lane divided roadway from a drive way and was traveling south in lane one. V2 was traveling south in lane two on a two lane divided roadway. V1 attempted to change lanes into lane two and the left side of V1 impacted the right side of V2. V2 lost control and crossed over lane one and then departed the west roadway where the front of V2 impacted a pole. V1 came to rest in the center median facing south. V2 came to rest against the pole facing west.,135.3719622,11,7
27181,2022,54,72,1-54-2022-072-04,4,9,5,19:00,1,1,0,0,0,0,0,2,2,0,"V1 was traveling south on a two way, two lane, undivided roadway negotiating a curve to the right. V1 departed the roadway to the left. V1 continue off the roadway and began a left side leading rollover. V1 completed two quarter turns before coming to a final rest on its top plane off of the roadway.",2072.745481,9,7
27182,2022,54,73,1-54-2022-073-05,5,9,6,11:23,2,2,2,6,5,0,4,2,2,4,"V1 was traveling east on a two-way, two lane undivided roadway, approaching a sign controlled intersection. V2 was traveling south in lane 3 on a median divided roadway, with three lanes in the same direction, approaching the same intersection. V1 attempted to turn left onto the intersecting roadway and the front of V2 contacted the left side of V1. After initial contact, V1 began a right side leading rollover. V1 rolled over two quarter turns to the right and came to final rest in the median on its top. V2 continue forward and came to a final rest in the roadway.",110.5370036,9,7
27183,2022,59,65,1-59-2022-065-03,3,10,1,02:10,5,2,1,1,1,0,4,2,2,4,"V1 was traveling west in lane two on a two lane, one-way roadway. V2 was traveling South in lane one of a two lane, two-way roadway. Both vehicles entered the intersection simultaneously with the front plane of V1 contacting V2's left plane (Event 1). V1 left their lane of travel to the left, and V2 left their lane of travel to the right. V1's right plane then contacted V2's left plane (Event 2). V2's front plane contacted V1's right plane (Event 3). V1 left the roadway to the left striking a telephone pole with its frontal plane  (Event 4) before coming to final rest against the pole. V2 left the roadway to the right striking a traffic light pole with its frontal plane (Event 5) before coming to final rest against the pole.",231.3691224,6,7
27184,2022,12,50,1-12-2022-050-03,3,9,3,05:44,2,1,99,99,0,0,9,2,2,0,"V1 was traveling southbound on a two lane, undivided roadway in lane one. V1 departed its lane and the roadway to the left. The front of V1 impacted a metal post with an attached mailbox. After this impact the mailbox became dislodged and the front windshield area of V1 was contacted by the mailbox. V1 continued southbound off the roadway and across a private driveway and came to rest in the grass roadside east of the roadway facing south.",1588.693245,9,7
27185,2022,17,87,1-17-2022-087-04,4,9,3,16:25,1,2,99,99,0,0,9,2,2,1,V1 and V2 were traveling East in lane one on a two lane divided roadway. V2 stopped in the travel lane for traffic ahead. The front of V1 contacted the back of V2. V1 came to final rest in lane two. V2 came to final rest in lane one.,284.69228,4,7
27187,2022,17,89,1-17-2022-089-06,6,9,7,17:47,1,2,1,1,6,0,5,9,9,4,"V1 was traveling east in lane three on a three lane, curb divided roadway, approaching an intersection. V2 was traveling west on a two lane, curb divided roadway in lane one, approaching the same intersection. In the intersection, the front of V1 contacted the front of V2 as V1 attempted to turn left. Both vehicles came to final rest on the roadway.",215.9873408,4,7
25878,2022,32,47,1-32-2022-047-07,7,4,7,12:40,1,2,0,0,0,0,0,2,2,5,"V1 was traveling east in the only lane of the right curved exit ramp of a major highway interchange. V2 was traveling on the same ramp behind V1. V2 attempted to pass V1 on the left. The right side of V2 impacted the left side of V1. V1 came to rest in lane one, facing southeast. V2 came to rest in lane one, ahead of V1, facing southeast.",9968.581109,7,7
25879,2022,27,36,1-27-2022-036-03,3,5,3,02:13,1,1,1,1,1,0,4,9,2,0,"V1 was traveling south on a two-lane, two-way road. V2 and another vehicle were legally parked in the shoulder area of the same southbound lane. V1 departed the right side of the road where its front plane impacted the rear of V2. V1 rotated clockwise and came to rest in the road heading west. The front of V2 was pushed into the rear of the other parked car, coming to rest half off of the road heading south. The other parked car came to rest at point of impact.",80.42103478,3,7
25880,2022,27,37,1-27-2022-037-06,6,5,6,23:25,3,1,1,2,1,0,4,1,9,0,"V1 was traveling north on a two-lane, two-way road that curved to the right. V1 departed the left side of the road where its undercarriage impacted a rock and its front plane impacted a tree. The front of V1 then impacted one more tree where it came to final rest off of the left side of the road.",183.114468,3,7
25881,2022,31,31,1-31-2022-031-03,3,5,7,21:30,1,1,1,1,1,0,4,2,2,0,"V1 was southbound on a two lane, two way, undivided roadway approaching a four leg intersection. A coyote entered the roadway causing V1 to depart the left side of the travel lane then continued off the east side of the roadway. V1 traveled into a ditch overturning one quarter turn left side leading and impacting it to come to final rest on the drivers side facing south.",344.5911579,6,7
25882,2022,31,32,1-31-2022-032-02,2,5,6,18:08,2,1,1,1,4,0,3,2,2,0,"V1 was northbound on a two lane, two way, undivided roadway negotiating a left curve. V1 departed the right side (east) of the roadway traveling into a ditch striking a sign with the frontal plane causing damage. V1 then continued northward partially returning to the roadway before overturning right side leading five quarter turns. V1 came to final rest on the passenger side facing west.",220.1476746,6,7
25883,2022,32,48,1-32-2022-048-03,3,4,2,01:05,1,1,99,99,0,0,9,9,9,0,"V1 was traveling west on an undivided (two-way traffic) roadway negotiating a right curve. V2 was legally parked at the curb ahead of V1. The front of V1 impacted the rear of V2. V1 rotated clockwise and came to rest on the road, facing west. V2 was pushed forward, rotated clockwise, and came to rest on the road facing north west.",843.2447429,7,7
25884,2022,15,5,1-15-2022-005-02,2,5,7,19:10,1,2,1,1,1,0,4,9,9,9,"V2 was traveling south in lane 2 on a four lane, two-way roadway.  V1 was traveling south in lane 1 of the same four lane, two-way roadway.  V1 proceeded to make a u-turn in front of V2, when the front of V2 made contact with the left side of V1. Both vehicles came to rest near point of impact on the roadway.",22.26406863,1,7
25885,2022,48,7,1-48-2022-007-06,6,5,5,20:56,2,1,1,1,1,0,4,1,2,0,"V1 was north on a 2 lane, non divided highway.  The roadway curved slightly to the left.  V1 departed  off the road to the right.  V1 traveled some distance off the roadway where the left front tire ran over a drainage pipe coming out from under the road.  The right front tire ran in to a small ditch.  This cause damage to the right front tire and wheel.  The vehicle then traveled to some distance again off the right side of the road.  When the vehicle attempted to enter the roadway, the right front tire dug in to the side of the pavement.  This caused the vehicle to trip over and rolled  right.  The vehicle rolled four quarter turns and came to rest on its wheels facing southwest after crossing the south travel lane.",325.3350736,12,7
25886,2022,23,31,1-23-2022-031-01,1,5,4,18:16,1,1,5,59,2,2,1,1,1,0,"Vehicle 1 was traveling west on a two lane two way roadway. Vehicle 1 departed the lane on the left side, rotated counterclockwise then departed the road on the left side. Vehicle 1 continued forward and the right plane contacted a Barn. Vehicle 1 came to final rest inside the barn on its wheels facing southwest.",198.7244428,5,7
25887,2022,16,38,1-16-2022-038-03,3,5,6,06:25,3,1,99,99,0,0,8,2,2,0,V1 was traveling north on a five-lane physically divided interstate in lane five. V1 departed the roadway to the left. The front of V1 impacted with the concrete barrier. V1 rotated counter-clockwise and its back plane contacted the concrete wall a second time. V1 then tripped and rolled left one-quarter turn and came to rest on its left side on the roadway.,625.9798599,5,7
25888,2022,16,39,1-16-2022-039-09,9,4,4,15:10,1,1,1,1,1,0,4,2,2,0,V1 was traveling east on a two lane divided interstate in lane one. V1 departed its travel lane to the left then the roadway. V1 tripped over its wheels and began to roll right side leading in the grass median. V1 completed four quarter turns before coming to final rest on the westbound side of the interstate facing south.,2661.726458,5,7
25890,2022,10,70,1-10-2022-070-06,6,5,6,06:26,2,2,99,99,0,0,0,2,2,1,"Vehicle 1 was traveling north in lane two of a two lane roadway physically divided by a median. Vehicle 2 was traveling north in lane one of the same roadway. Vehicle 1 departed the roadway on the left, entering the median before returning to the roadway on the left. Vehicle 1 then departed the lane of travel on the right. The front of Vehicle 2 contacted the back of Vehicle 1. Vehicle 1 departed the roadway on the right. The back of Vehicle 1 contacted a light pole. Vehicle 1 came to final rest facing south. Vehicle 2 came to final rest on the roadway facing north.",526.3514116,4,7
25891,2022,12,28,1-12-2022-028-03,3,5,3,15:34,1,1,0,0,0,0,4,2,2,0,"V1 was traveling northbound on a four lane, undivided two way roadway in lane one. V1 departed the roadway to the right, drove down a grassy embankment. The front of V1 impacted a barbed wire fence. V1 went through the fence and came to rest in a dry creek bed facing northeast.",523.5857673,9,7
25893,2022,18,39,1-18-2022-039-03,3,4,5,18:25,4,5,99,99,0,0,9,2,2,1,"Vehicle #1 was traveling northwest in lane 3 of a four-lane, divided roadway without a positive barrier.  Vehicles 2, 3, 4 and 5 were stopped facing northwest in the same lane.  The front of V1 contact the back of V2.  In turn, the front of V2 contacted the back of V3, the front of V3 contacted the back of V4 and the front of V4 contacted the back of V5.  All vehicles came to rest near impact.",112.2481943,6,7
25894,2022,20,81,1-20-2022-081-03,3,4,6,03:08,1,1,99,99,0,0,8,2,2,0,V1 was traveling west on a undivided two lane roadway in lane one. A pig was crossing the roadway in a southward direction from the dirt median when the front of V1 impacted the pig. V1 came to rest on the north shoulder facing west.,105.7896058,11,7
