CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
9437,2018,20,16,1-20-2018-016-10,10,2,2,22:17,1,1,0,0,0,0,0,2,2,0,V1 was traveling west on a two-lane undivided roadway with traffic in opposite directions. V1 departed the right side of the roadway. After leaving the roadway V1 began to rotate clockwise as it traveled through a grassy area at the side of the road. The left side of V1 collided with a wooden fence and V1 came to final rest facing east.,1277.036356,11,3
9439,2018,20,18,1-20-2018-018-04,4,2,3,17:21,1,2,0,0,0,0,0,2,2,5,V2 was stopped behind an unknown number of vehicles at a stop sign on a two-lane roadway with traffic in opposite directions. V1 drove into the opposite lane of traffic to pass V2 on the left side. While traveling along the left side of V2 the right side of V1 sideswiped the left front of V2.,173.4985843,11,3
9442,2018,20,19,1-20-2018-019-07,7,2,1,18:31,2,2,99,99,0,0,9,9,9,4,"V1 was traveling through a four way intersection east to west. At the same time, V2 was traveling through the same intersection south to north. The front of V2 collided with the left side of V1.",218.3541104,11,3
9443,2018,30,14,1-30-2018-014-04,4,2,2,12:56,1,2,0,0,0,0,0,9,9,9,"Vehicle one was traveling north in the lane 1 on a two-way, not physically divided roadway with a continuous left turn lane. Vehicle two was traveling in the same direction in the same lane. Vehicle 1 turn left on to a side street and proceeded to back up to head southbound on the same roadway. Vehicle 2 also made a left turn on the same side street. Vehicle 1's back plane made contact with Vehicle 2's left side.",1235.125784,10,3
9446,2018,24,15,1-24-2018-015-07,7,2,6,18:10,1,1,0,0,0,0,0,2,2,0,V1 was traveling southbound on a two lane roadway.  V2 was a unattached trailer legally parked on the west side of the roadway.  The front of V1 contacted V2.,1278.499398,1,3
9447,2018,24,16,1-24-2018-016-04,4,2,7,0:59,2,1,0,0,0,0,0,2,2,0,"V1 was traveling eastbound on a two lane, one way roadway that is divided from the westbound lanes by a jersey barrier.  V1 struck something on the roadway and came to final rest on the right shoulder.",1215.919008,1,3
9448,2018,28,10,1-28-2018-010-07,7,2,5,10:53,2,1,1,1,1,0,0,2,2,0,V1 was traveling north bound on a two lane non divided roadway. V1 lost control due to sudden change in road conditions. V1 impacted a guardrail with its rear plane. V1 rotated counter clockwise and impacted the guardrail with its left plane.,512.709761,3,3
9449,2018,28,11,1-28-2018-011-02,2,2,5,12:27,2,1,4,26,2,1,3,2,2,0,"V1 was traveling northbound in lane 2 of a 2-lane physically divided roadway attempting to pass another vehicle.  V1 departed the roadway to the left in a counterclockwise rotation and the front of V1 contacted a guardrail end.  V1 then rolled over 1 quarter turn to the right, coming to rest in the median.",39.20951342,3,3
9450,2018,23,19,1-23-2018-019-03,3,2,2,18:50,1,2,1,1,1,0,4,2,2,4,"V1 was eastbound on the 6 lane undivided roadway, and was approaching a four-way intersection with highway access.  V2 was traveling westbound and was approaching the same intersection and began negotiating a left turn to enter the highway to the south.  V1 contacted V2's front end with its front end in the intersection, where both vehicles came to rest.",318.5006633,5,3
9451,2018,23,20,1-23-2018-020-03,3,2,4,16:20,1,2,2,5,1,0,4,2,2,4,V1 was traveling north on roadway and negotiating a left turn at a 3 way intersection.  V2 was traveling south in lane 1 crossing through the intersection when the front end of V2 contacted the right side of V1.,318.5006633,5,3
9452,2018,23,21,1-23-2018-021-06,6,2,1,8:45,1,1,0,0,0,0,0,2,2,0,V1 was traveling south in lane 3 of a 3 lane divided trafficway when it lost control and departed the roadway striking a guardrail with the left side of the vehicle.  After the initial impact V1 was redirected across all lanes on the roadway and ultimately departed the right side of the roadway before coming to a final rest.,422.7478814,5,3
9453,2018,12,12,1-12-2018-012-03,3,1,2,22:38,3,1,2,6,1,0,4,2,9,0,V1 was traveling southbound on a highway when it departed the right (west) side of the roadway and its front end impacted a culvert. V1 continued forward where its wheels impacted an attachment to the culvert. V1 continued south across a private drive and its front end struck a fence.,1073.751205,9,3
9454,2018,10,12,1-10-2018-012-03,3,2,4,19:06,1,2,1,2,1,0,3,2,2,1,V1 and V2 were both traveling westbound on a residential street when the front plane of V1 struck the rear plane of V2.,406.5430383,4,3
9456,2018,59,14,1-59-2018-014-07,7,2,7,14:43,1,2,1,1,4,0,4,2,2,4,V2 was northbound on 2 lane roadway and V1 was eastbound on intersecting 2 lane roadway. V1 entered the intersection the same time as V2. V1 (front) collided with V2 (left) in the intersection. V1 came to final rest was on roadway facing northbound. V2 came to final rest was in a ditch facing northbound.,679.1378856,6,3
9457,2018,59,15,1-59-2018-015-02,2,2,2,17:05,1,2,9,97,1,0,8,2,2,4,V1 was westbound on an undivided roadway entering an intersection. V2 was traveling southbound on an undivided roadway entering the same intersection. The front end of V1 struck the left rear of V2.,51.35675774,6,3
9458,2018,32,24,1-32-2018-024-02,2,1,4,8:00,4,4,2,9,2,0,3,2,2,4,"V1 was traveling west, approaching an intersection. V2 was traveling east, approaching the same intersection. V3 and V4 were stopped in the south leg of the intersection, facing north. At the intersection V1 turned left into the southbound lanes. The front of V2 impacted the right side of V1. V1 started to rotate counter clockwise. V2 started to rotate clockwise. Both vehicles impacted each other again in a side slap impact. V1 continued south. The front of V1 impacted the left side of V3. V3 started to rotate clockwise. The right side of V3 impacted the left side of V4.",94.97959814,7,3
9459,2018,32,25,1-32-2018-025-07,7,2,4,9:43,1,2,0,0,0,0,0,2,2,1,V1 and V2 were traveling eastbound on a 4 lane highway in the first lane. Both vehicles turned onto the exit ramp where traffic slowed down. While on the exit ramp the front of V1 contacted the back of V2.,11105.93142,7,3
9460,2018,32,26,1-32-2018-026-02,2,2,3,12:00,2,1,1,2,1,0,4,2,2,0,V1 was traveling southbound on a three lane highway in lane 2. A non contacted semi truck was traveling the same direction in the same lane. V1 attempted to pass the semi truck in lane 3. V1 then lost control of the vehicle and departed the roadway to the east. V1 then started rotating counter clockwise and the front of V1 then contacted a large concrete drainage ditch. The vehicle then rotated counter clockwise and the right side of V1 contacted the drainage ditch.,94.97959814,7,3
9462,2018,14,9,1-14-2018-009-07,7,2,1,18:30,3,1,0,0,0,0,0,9,1,0,V1 was traveling Southbound on the exit ramp. V1 continued through intersection and struck a pole. Vehicle then struck debris pile. V1 then continued before flipping over in drainage ditch.,10908.76119,8,3
9463,2018,29,11,1-29-2018-011-03,3,2,1,6:20,1,1,1,1,1,0,5,2,2,0,V1 was traveling in lane two of a two lane roadway heading southbound. V1 experienced  loss of traction and tried to correct by steering right. V1 over corrected impacting the guardrail with the frontal plane.  At  final rest V1 was in the right lane facing northbound.,539.5699655,2,3
9464,2018,19,17,1-19-2018-017-06,6,2,2,11:18,1,2,1,2,2,0,4,2,2,4,V1 was traveling was traveling westbound at an intersection attempting a left turn. V2 was traveling eastbound attempting to pass through the same intersection. V1's front plane contacted V2's front plane.,149.853636,9,3
9465,2018,19,18,1-19-2018-018-07,7,2,3,10:01,1,2,0,0,0,0,0,2,2,1,V1 and V2 traveling west. V1 in right lane and V2 in middle lane. V2 departs lane two to make right turn into private drive. V1's frontal plane contacted the rear of V2.,574.0423317,9,3
9466,2018,19,19,1-19-2018-019-10,10,2,3,11:58,2,1,0,0,0,0,0,2,2,0,"V1 traveling east and departed the right road edge. V1 continued to rotate clockwise, contact a ditch/culvert, make 2 quarter turns, and come to rest on its top.",2875.069991,9,3
9467,2018,25,9,1-25-2018-009-03,3,2,2,8:48,2,2,1,1,2,0,4,2,2,4,V1 was stopped at a T-shaped intersection intending to turn left and head northbound. V2 was traveling southbound approaching the intersection when V1 started its turn. As a result the front of V2 contacted the left side of V1,750.0927749,2,3
9468,2018,66,7,1-66-2018-007-10,10,2,5,5:45,2,1,0,0,0,0,0,2,9,0,V1 was traveling south on a two lane undivided roadway. V1 observed a deer near the roadway and steered to avoid it. V1 then began to yaw in a clockwise rotation and departed west road edge. V1 traveled down a small embankment while yawing left side leading. V1 then rolled striking a wire fence with its left side and top. V1 came to rest facing north on its right side off the west road edge.,1895.864495,6,3
9469,2018,16,18,1-16-2018-018-08,8,2,2,18:42,2,1,2,4,1,0,3,2,2,0,"V1 was northbound in lane two of a two way four lane roadway with a slight curve to the west. V1 departed the initial travel lane to the left and traveled across both southbound travel lanes before,departing the roadway on the left. The vehicle traveled up a steep hillside causing it to roll to right side leading down the hillside. During the roll sequence, the roll was interrupted when the upper left side of V1 came into contact with an utility pole causing V1 to rotate back onto its right side on the sidewalk area at final rest.",186.0802049,5,3
9470,2018,16,19,1-16-2018-019-01,1,2,3,15:15,4,1,5,35,1,1,1,2,2,0,"V1 was traveling north on a five lane, two way roadway with a center left turn lane. V1 departed its original travel lane to the left then departed the roadway on the left. V1 traveled across a grass median, returned to a roadway, traveled across the intersection, then departed the roadway. The left side of V1 the front of V1 impacted with a tree, rotated clockwise and the left rear impacted with a separate tree. V1 came to final rest at the position of impact with both trees.",35.94024406,5,3
9471,2018,16,20,1-16-2018-020-03,3,2,5,8:48,2,3,1,1,1,0,4,2,2,1,"V1, V2, V3 were traveling southbound on an exit ramp. V3's front plane struck the rear plane of V2. V2's front plane then struck the rear plane of V1. All vehicles came to final rest in the roadway.",329.8106309,5,3
9472,2018,17,19,1-17-2018-019-06,6,2,3,12:22,1,2,1,2,2,0,4,9,9,4,"V1 was traveling eastbound on a three lane, two way roadway approaching an intersection.  V1 was traveling southbound on a four lane, two way median divided roadway approaching the same intersection.  At the intersection the front of V2 contacted the left side of V1.",241.5004129,4,3
9473,2018,17,20,1-17-2018-020-03,3,2,1,11:55,1,2,1,2,1,0,4,2,2,4,"V1 was traveling westbound on a five-lane two-way roadway, and was attempting to make a left turn onto an intersecting roadway. V2 was traveling eastbound on a five-lane two-way roadway. The front of V1 contacted the front of V2.",181.9477875,4,3
9474,2018,17,21,1-17-2018-021-07,7,2,7,14:36,3,1,1,1,1,0,0,9,9,0,"V1 was traveling northbound on a two lane, two way roadway.  V1 departed the roadway to the right and struck a concrete culvert with the front of V1.  The front of V1 then contacted a mailbox.  V1 continued further off road and the front of V1 contacted some brush.",857.6558088,4,3
9475,2018,31,7,1-31-2018-007-09,9,2,7,11:08,1,1,1,1,1,0,4,2,2,0,"V1 was traveling east bound on an undivided two-lane road. V1 departed the right side of the roadway, overturning 2 quarter turns, and coming to rest on its roof.",1232.661207,6,3
9476,2018,30,15,1-30-2018-015-02,2,2,6,17:13,4,2,2,5,1,0,3,2,2,1,"Vehicle 1 was traveling southbound in lane one of a five lane, two-way with center turn lane roadway. Vehicle 2 was also southbound, stopped in lane one of the same roadway. The front end of Vehicle 1 struck the rear plane of Vehicle 2. Vehicle 1 continued to travel south, departing its lane to the left, across the northbound lanes and departing the roadway to the left where its front plane struck a curb, bush and tree before coming to final rest.",119.5353183,10,3
9477,2018,22,11,1-22-2018-011-09,9,2,1,0:35,1,2,1,1,1,0,6,1,2,4,"V1 was traveling westbound on a three lane, two way roadway approaching a T intersection. V2 was southbound on the intersecting three lane two way roadway. As V1 attempted to turn to its left and travel south the front of V2 contacted the right side of V1.",944.4078802,12,3
9478,2018,13,22,1-13-2018-022-09,9,2,1,2:20,1,2,99,99,0,0,9,1,2,4,Vehicle 1 was westbound exiting a private drive turning right. Vehicle 2 was westbound exiting the same private drive turning left when the front of Vehicle 1 contacted the left side of Vehicle 2.,4597.136133,7,3
9479,2018,13,23,1-13-2018-023-02,2,2,5,17:00,2,3,0,0,0,0,0,2,2,1,Vehicle 1 was traveling northbound along a left curve and approaching an intersection. Vehicle 2 was stopped northbound in the same lane ahead of V1. Vehicle 3 was stopped northbound in the same lane ahead of V2. The front of V1 contacted the back of V2. V2 was pushed forward and the front of V2 contacted the back of V3.,44.64732334,7,3
9481,2018,33,18,1-33-2018-018-01,1,1,1,1:38,3,2,3,10,2,1,1,1,9,4,"Vehicle #1 was traveling east. Vehicle #2 was traveling north. Both vehicles entered an intersection, and the front plane of V2 contacted the right plane of V1. V1 rotated counter-clockwise and V2 rotated clockwise, resulting in a side-slap where V1's right plane contacted V2's left plane. V1 departed the road to the left where the LF tire contacted a metal storm drain, continued off road and came to rest at the top of an embankment.",43.96130186,12,3
9482,2018,33,19,1-33-2018-019-10,10,2,2,14:56,1,2,0,0,0,0,0,2,2,4,"Vehicle 1 was stopped, facing east in a driveway. Vehicle 2 was traveling south. V1 began to turn left, and the front plane of V1 contacted the right plane of V2.",1144.662961,12,3
9483,2018,18,11,1-18-2018-011-09,9,2,1,7:34,2,1,1,1,2,0,0,2,2,0,Vehicle #1 was traveling north.  V1 braked to avoid a non-contact vehicle that entered its lane and lost control.  V1 began to rotate clockwise and departed the road to the right.  The left of V1 contacted a utility pole and guardrail end.,1283.967619,6,3
9484,2018,26,17,1-26-2018-017-03,3,2,5,18:25,1,2,2,4,2,0,4,2,2,4,V1 was traveling northbound through the intersection turning left to head west. V2 was traveling south through the intersection. The front end of V1 impacted the front end of V2.,390.0753291,10,3
9486,2018,26,19,1-26-2018-019-03,3,2,3,10:10,1,2,2,5,2,0,4,2,2,4,"V2 was traveling south bound on a two way, two lane, undivided roadway. V1 was traveling westbound on a two way, two lane, undivided roadway which crossed over V2's path. The front end of V2 impacted the right side of V1.",390.0753291,10,3
9487,2018,52,8,1-52-2018-008-08,8,2,1,3:32,1,1,3,10,1,1,6,1,9,0,"Vehicle 1 was traveling north on a 2-lane roadway.  While negotiating a right curve, Vehicle 1 departed the left road edge then tripped and rolled 2-quarter turns coming to rest on its top on the roadside.",211.3904146,12,3
9488,2018,15,19,1-15-2018-019-02,2,2,3,6:05,2,1,2,5,1,0,3,2,2,0,"V1 was traveling northbound on a two-way roadway with a single lane of travel in each direction.  V2 was legally parked and unoccupied facing southbound on the same roadway.  On this roadway, the left side plane of V1 contacted the left side plane of V2, which caused V2 to rollover 3 quarter turns and come to final rest on its left side.",16.8922871,1,3
9489,2018,15,20,1-15-2018-020-05,5,2,4,18:25,1,2,1,2,2,0,4,2,2,5,"V2 was traveling northbound on a two way roadway with one lane of travel and one parking lane in each direction. V1, facing north, attempted to merge onto the roadway from the adjacent parking lane. The front of V2 struck the left side of V1.",24.87762987,1,3
9490,2018,15,21,1-15-2018-021-09,9,2,3,19:20,1,1,2,5,1,0,3,2,2,0,"V1 was traveling northbound on a two-way roadway with a single lane of travel in each direction.  V2 was legally parked and unoccupied facing southbound of the same roadway.  On this roadway, the frontal plane of V1 contacted the left side plane of V2.",1397.031052,1,3
9491,2018,21,15,1-21-2018-015-03,3,2,1,0:15,3,1,9,97,1,0,9,2,2,0,"V1 was traveling northbound when it departed the road on the right and its front end came into contact with a guardrail end.  While airborne and rotating counterclockwise, the right side of V1 came into contact with branches in a tree canopy, and V1 then rolled over.",927.0786376,11,3
9492,2018,21,16,1-21-2018-016-05,5,2,4,4:50,1,2,5,50,2,1,3,2,2,2,"V1 was traveling southbound and was approaching V2 which was stopped, facing in a northerly direction in V1's lane/path. The front end of V1 came in contact with the front end of V2.",72.14133553,11,3
9493,2018,20,20,1-20-2018-020-09,9,2,3,21:19,1,1,1,1,1,0,4,2,2,0,"V1 was traveling north on a two way street approaching a T intersection. Whilst attempting to turn left, V1 left the road to the right. The front of V1 struck a tree.",208.0804673,11,3
9495,2018,20,22,1-20-2018-022-03,3,2,5,23:28,4,2,1,2,1,0,4,2,2,4,V2 passed through a T-intersection and was traveling east in the Number 2 lane of a six-lane roadway composed of three eastbound lanes and two westbound lanes separated by a westbound dedicated left turn lane. V1 was traveling west in the dedicated left turn lane. V1 turned left across the path of V2 and the front of V2 struck the right side of V1. The collision with V2 caused V1 to travel across the eastbound travel lanes and strike a tree located on the sidewalk along the southern edge of the roadway. V2 came to final rest after striking both a sign supported by a metal pole and a raised cement curb bordering a grass area on the southern edge of the roadway.,76.10756825,11,3
9496,2018,20,23,1-20-2018-023-10,10,2,5,2:31,2,1,99,99,0,0,9,9,9,0,"V1 was traveling east on two-way residential road. V1 departed its lane of travel to the left, crossed the opposing travel lane, and departed the left side of the road. The front of V1 struck a tree before colliding with the front of V2 which was parked along the northern edge of the road.",1150.762145,11,3
9497,2018,26,20,1-26-2018-020-09,9,2,4,13:52,1,1,1,2,2,0,4,2,1,0,V1 was heading southbound in the #1 lane of the highway. V1 steered to the right to avoid colliding with another vehicle and departed the roadway on the right side. V1 re-entered the roadway from right and crossed both lanes of traffic. V1 began a counterclockwise yaw and departed the roadway on the left side. The front and right sides came into contact with the guard rail.,1455.355515,10,3
9498,2018,13,25,1-13-2018-025-01,1,2,2,14:51,6,3,2,5,1,0,1,2,2,0,"V1 was traveling north bound in lane 1 of 3. V2 was traveling south bound in lane 3 of 3. V3 was traveling south bound in lane 2 of 3. V1 lost control and departed the lane on the left side and crossed over lanes 2 and 3,V1 then departed the roadway to the left where the right side came into contact with a concrete wall. V1 then hit the right side rear of the car against concrete wall. V1 then climbed over the wall and rolled over onto the grassy median. V1 continued to roll where it then came into contact with a guard rail. V1 continued to roll over the guard rail where it came to rest on its top plane in a lane of oncoming traffic. V2 was hit on the top with debris from the impacts of V1. V2 was hit in the left door with debris from the impacts of V1.",84.62379427,7,3
9510,2018,24,17,1-24-2018-017-09,9,3,5,7:50,2,1,1,1,1,0,4,2,2,0,"The driver of Vehicle 1 was negotiating a right curve while traveling west, in lane 1 of a divided roadway. Vehicle 1 departed the right road edge while engaged in a clockwise rotation. The frontal plane impacted a metal light pole, before rolling over six quarter turns.",1558.042665,1,3
9511,2018,16,21,1-16-2018-021-06,6,2,5,7:40,1,2,1,1,1,0,6,2,2,4,V1 was Northbound on an unmarked roadway approaching stop sign intersection. V2 was westbound on a 2 lane roadway approaching same intersection. V1 pulled from stop sign. V2 entered intersection. The right front of V1 collided with the left front of V2.,629.0664752,5,3
9512,2018,16,22,1-16-2018-022-08,8,2,6,20:00,1,2,1,1,2,0,5,2,2,4,V1 was traveling eastbound on a six- lane roadway. V2 was traveling westbound on the same six-lane roadway. V1 departed its initial travel lane on the left crossing over the lane line. The front of V2 impacted with the right side of V1.,267.399732,5,3
9513,2018,23,22,1-23-2018-022-10,10,2,4,6:08,1,1,0,0,0,0,0,2,2,0,V1 was headed north on the 2 lane undivided roadway.  A deer entered the roadway from the left and made contact with V1's front end.,2692.977549,5,3
9514,2018,23,23,1-23-2018-023-04,4,3,7,1:53,2,1,0,0,0,0,0,1,2,0,"V1 was traveling North in lane 1 of a 2-way undivided roadway.  V1 departed the right side of the road, reentered the right side of road, and then departed the initial travel lane to the left and ultimately departed the left side of roadway.  After the roadside departure, V1 made contact with several small trees to the right  side before contacting a larger tree with the rear end of the vehicle and came to a final rest.",392.5301686,5,3
9515,2018,23,24,1-23-2018-024-03,3,3,7,16:20,1,1,9,97,1,0,9,2,2,0,"V1 was headed south in lane one of a two lane, two way, undivided roadway.  V1 departed the roadway to the left where it entered a ditch and struck a utility pole with its front end.",128.9015372,5,3
9516,2018,59,16,1-59-2018-016-05,5,2,4,16:08,1,2,1,2,2,0,4,2,9,4,V1 and V2 were southbound on the same roadway. V2 was being followed by a non-contact vehicle (NCV) with V1 following the NCV. V2 merged into the left turning lane and then turned into the crossover in preparation to enter northbound traffic. The NCV stopped suddenly in front of V1 and V1 completed a successful avoidance maneuver by steering to the left. V1's left wheels went into the grassy median pointed southbound and then V1 entered the crossover where the front of V1 collided with the left side of V2. V2 rotated clockwise coming to final rest. V1 entered the northbound travel lane then the grassy median coming to final rest facing southbound.,97.26254599,6,3
9517,2018,28,12,1-28-2018-012-09,9,2,6,12:49,1,1,1,1,1,0,4,2,2,0,V1 was traveling southbound on a two lane non divided roadway. V1 left the roadway to the right where it struck a barbed wire fence with its frontal plane.,462.3055544,3,3
9518,2018,52,9,1-52-2018-009-04,4,2,4,6:20,2,1,0,0,0,0,0,2,2,0,Vehicle 1 was traveling southbound on a two lane undivided roadway.  Vehicle 1 attempted to pass a vehicle that was also traveling southbound.  V1 began to yaw left side leading and departed the east road edge. V1 then rolled over six quarter turns and came to rest on its roof facing south on the east roadside.,671.0403815,12,3
9519,2018,32,27,1-32-2018-027-02,2,2,4,13:43,5,1,3,17,1,1,3,9,9,0,"V1 was traveling north in lane 3 on a 3-lane roadway. V1 departed the roadway to the left, crossed the raised median and crossed all lanes of traffic while rotating counter clockwise. V1 departed the roadway to the left. The right side of V1 impacted a metal fence, kept moving and impacted a tree with its right side. V1 kept rotating counter clockwise and moved further north. The left side of V1 impacted another tree. V1 then caught fire. Debris from V1 was thrown from the vehicle and impacted the right side of V2, which was parked in the driveway of a residence.",65.25950913,7,3
9523,2018,14,10,1-14-2018-010-04,4,2,5,4:45,1,1,0,0,0,0,0,2,2,0,V1 was traveling southbound in lane 3 when it hit a puddle of water and hydroplaned over the left lane line and struck the retaining wall with its front plane.,3921.835698,8,3
9524,2018,14,11,1-14-2018-011-02,2,3,7,3:54,1,2,5,50,2,2,3,9,1,2,V1 was traveling northbound in the center lane of a southbound interstate roadway. V2 was traveling southbound in the same center lane. V1's front end struck the front end of V2.,186.3328161,8,3
9525,2018,66,8,1-66-2018-008-04,4,2,6,19:51,1,2,0,0,0,0,0,9,9,1,"V1 was traveling westerly and stopped at a four-leg intersection, awaiting to initiate a left turn. V2 was traveling westerly, approaching the four-leg intersection and the front of V2 impacted the rear plane of V1. V1 pulled off the road on the right shoulder. V2 came to final rest on the left shoulder.",430.5467649,6,3
9530,2018,12,13,1-12-2018-013-04,4,2,7,9:15,2,1,0,0,0,0,0,2,2,0,Vehicle #1 was traveling north bound and departed the lane on the left side and then departed the roadway on the left side and impacted the front and undercarriage on the cable barrier.,2654.946005,9,3
9531,2018,12,14,1-12-2018-014-02,2,2,5,5:36,2,1,1,1,1,0,4,2,1,0,"Vehicle one was traveling east on a two lane, two way, non-divided roadway. V1 departed the roadway to the right side where the front plane contacted a culvert/ditch then the back undercarriage contacted the same culvert/ditch.",264.6494757,9,3
9532,2018,27,10,1-27-2018-010-09,9,3,5,10:21,1,2,1,2,1,0,4,2,9,4,"V1 was proceeding north on a two lane, two way road, through an intersection. V2 was traveling east through same intersection. The front of V2 impacted the left side of V1.",530.2048957,3,3
9533,2018,25,10,1-25-2018-010-03,3,2,3,9:10,1,2,1,1,1,0,9,2,2,9,"V1 was traveling West on a three lane, non-divided roadway. V2 was attempting to back out of parking space from the right shoulder into the westbound lane. The front of V1 contacted the left side of V2.",507.8679023,2,3
9534,2018,13,26,1-13-2018-026-04,4,2,7,19:31,1,2,0,0,0,0,0,2,2,5,V1 was traveling east bound in lane 2 of 4. V2 was also traveling east bound but in lane 1 of 4. V1 attempted to change lanes from 2 into 1 where the right side of V1 came into contact with the left side of V2.,3832.236034,7,3
9535,2018,13,27,1-13-2018-027-07,7,1,1,16:04,2,1,1,1,2,0,0,2,2,0,V1 was traveling in lane 1 of 4 in a south bound direction. V1 swerved to avoid contact with another vehicle causing V1 to depart the lane on the right side and travel over a curb. After the roadway departure V1`s front came into contact with a tree. V1 continued to travel south bound in the yard of a home where the front of V1 came into contact with the front of the home. This where V1 came to rest.,5590.323042,7,3
9536,2018,13,28,1-13-2018-028-05,5,3,7,20:31,2,2,9,97,1,0,8,2,2,4,"Vehicle 1 was traveling westbound on a 5-lane undivided roadway attempting to turn left to continue south. V2 was traveling eastbound on the same roadway. The front of V1 struck the front of V2. After the initial impact, V1 began to rotate counterclockwise, its right side striking the left side of V2. Both vehicles came to final rest on the roadway.",75.51066925,7,3
9538,2018,17,22,1-17-2018-022-09,9,2,4,22:38,2,1,9,97,1,0,9,1,2,0,"V1 was traveling eastbound on a two way two lane roadway. V1 departed the roadway to the right, and the front of V1 contacted a fire hydrant. V1 proceeded westbound, then turned to the northbound. V1 then crossed over a grass divider between the street and a public parking lot. V1's front then contacted a utility pole.",1113.152349,4,3
9539,2018,17,23,1-17-2018-023-03,3,2,3,17:12,1,2,1,2,1,0,4,9,9,1,"V1 and V2 were traveling northbound on a five lane, two way roadway approaching an intersection.  V2 stopped for the intersection and the front of V1 contacted the back of V2.",268.1767204,4,3
9540,2018,17,24,1-17-2018-024-05,5,2,4,20:00,1,2,1,3,2,0,3,1,2,4,"V1 was traveling southbound on a two-way two-lane roadway approaching an intersection, with a stop sign. V2 was heading eastbound on a two-way two-lane roadway approaching the same intersection. V1's front plane contacted V2's left- side. V2 then proceeded off the roadway into a private yard, and came to final rest.",47.92338696,4,3
9541,2018,22,12,1-22-2018-012-10,10,2,2,7:36,2,1,0,0,0,0,0,2,2,0,"V1 lost control on an icy road, rotated counter-clockwise and struck a concrete Jersey Barrier with the right side. Vehicle then went across the road striking a guard rail with the left side of the vehicle.",1070.221985,12,3
9542,2018,22,13,1-22-2018-013-10,10,2,5,7:10,2,1,0,0,0,0,0,2,2,0,V1 was Westbound on a two lane highway when it encountered icy roads. V1 rotated and struck a guard rail with the rear of the vehicle. The vehicle continued to rotate and struck the guardrail with the left side.,1070.221985,12,3
9545,2018,18,13,1-18-2018-013-01,1,2,7,23:59,2,1,5,59,1,1,1,1,1,0,Vehicle #1 was traveling east.  V1 lost control and departed the road to the left.  The right of V1 contacted two trees.,80.12808954,6,3
9546,2018,33,20,1-33-2018-020-09,9,2,6,12:08,1,2,1,2,1,0,4,9,9,4,"Vehicle 1 was traveling west. Vehicle 2 was facing south, making a left hand turn from a driveway. The front plane of V1 contacted the front plane of V2. V2 fled the scene to the intersection immediately west and headed north.",235.4090398,12,3
9547,2018,33,21,1-33-2018-021-04,4,2,6,21:30,3,2,1,1,1,0,0,1,2,4,"Vehicle 1 was traveling north. Vehicle 2 was traveling south. V1 exited the roadway to the right, reentered, exited their lane to the left, exited the roadway to the left and reentered. The front plane of V1 contacted the left plane of V2. V1 exited the roadway to the right again, went over a large wooden beam and the front plane contacted a tree.",196.2109681,12,3
9548,2018,33,22,1-33-2018-022-06,6,2,5,17:11,5,5,2,6,3,0,3,9,1,5,"Vehicle #1 was traveling west, approaching an intersection. Vehicle #2 was stopped facing west, waiting to turn left. Vehicles #3, 4 and 5 were traveling east, approaching the same intersection. The front plane of V1 contacted the right plane of V2. V3 and V4 began to turn left at the intersection. The front plane of V1 contacted the right plane of V3. The front plane of V1 contacted the right plane of V4.  V1 rotated counter-clockwise and tripped over three quarter turns to the right. The bottom plane of V1 contacted the front plane of V5, which was stopped at the light.",72.02938102,12,3
9549,2018,15,22,1-15-2018-022-03,3,2,5,7:35,1,1,99,99,0,0,8,2,2,0,"V1 was traveling westbound in the right lane on a two way roadway with two lanes of travel in each direction. When passing through the intersection, V1 departed the roadway, and the frontal plane of V1 made contact with a wooden utility pole.",188.6424365,1,3
9550,2018,15,23,1-15-2018-023-06,6,3,6,13:10,1,2,0,0,0,0,4,2,2,4,"V1 was traveling westbound in lane 2 of a two-way roadway attempting to turn left heading southbound.  V2 was traveling eastbound on a two-way roadway with a single lane of travel in each direction.  At the intersection of the above roadways, the frontal plane of V1 contacted the left side plane of V2.",250.3862615,1,3
9551,2018,15,24,1-15-2018-024-02,2,2,4,10:45,1,2,2,4,2,0,3,2,2,4,"V1 was traveling westbound on a divided roadway, attempting to turn left to continue south. V2 was traveling northbound on an undivided roadway with one lane of travel in either direction. The frontal plane of V2 struck the left plane of V1.",16.8922871,1,3
9552,2018,21,17,1-21-2018-017-09,9,2,3,11:05,1,1,1,1,1,0,8,2,2,0,V1 was traveling southbound when it departed the road on the right and then rolled over.,776.8629601,11,3
9553,2018,21,18,1-21-2018-018-03,3,3,6,2:55,3,2,2,9,3,0,3,1,1,1,"V1 and V2 were both traveling eastbound on the same interstate. V1 then departed its lane on the right, and the front end of V1 came in contact with the rear end of the trailer attached to V2. V1 began to rotate clockwise when it rolled two quarter turns. V1 continued to rotate clockwise while on its roof until coming to rest in the roadway.",221.2178047,11,3
