CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,CONTACT,CONTAREA,CONTCOMP,OCCNO,BODYREGION,EVIDENCE,CONFIDENCE,CASEWGT,PSUSTRAT,VERSION
28786,32,18,1-32-2023-018-02,2,2,D,1,1,1,101,2,3,32.37729299,7,8
28786,32,18,1-32-2023-018-02,2,2,E,8,155,1,101,5,3,32.37729299,7,8
28796,24,21,1-24-2023-021-08,8,2,A,1,1,1,101,96,1,175.9288773,1,8
28796,24,21,1-24-2023-021-08,8,2,B,1,22,1,999,6,2,175.9288773,1,8
28796,24,21,1-24-2023-021-08,8,2,C,4,611,1,201,6,3,175.9288773,1,8
28813,21,10,1-21-2023-010-02,2,1,F,1,24,1,841,3,1,54.80545308,11,8
28813,21,10,1-21-2023-010-02,2,1,G,1,4,1,761,9,2,54.80545308,11,8
28813,21,10,1-21-2023-010-02,2,1,A,8,155,1,101,6,1,54.80545308,11,8
28813,21,10,1-21-2023-010-02,2,1,B,2,54,1,101,3,1,54.80545308,11,8
28813,21,10,1-21-2023-010-02,2,1,C,8,152,1,401,3,1,54.80545308,11,8
28813,21,10,1-21-2023-010-02,2,1,E,1,24,1,842,3,1,54.80545308,11,8
28819,77,13,1-77-2023-013-04,4,1,F,1,24,1,841,3,1,1137.828175,9,8
28819,77,13,1-77-2023-013-04,4,1,G,1,7,1,841,3,1,1137.828175,9,8
28819,77,13,1-77-2023-013-04,4,1,H,4,619,1,711,3,3,1137.828175,9,8
32377,59,149,1-59-2023-149-06,6,2,A,8,152,2,999,3,2,83.20059916,6,8
32384,48,116,1-48-2023-116-10,10,1,E,1,26,2,841,9,3,605.0644377,12,8
32384,48,116,1-48-2023-116-10,10,1,A,1,24,1,841,3,3,605.0644377,12,8
32384,48,116,1-48-2023-116-10,10,1,B,8,162,1,501,8,2,605.0644377,12,8
32384,48,116,1-48-2023-116-10,10,1,C,1,2,1,762,98,3,605.0644377,12,8
32384,48,116,1-48-2023-116-10,10,1,D,1,8,2,761,5,9,605.0644377,12,8
32388,18,103,1-18-2023-103-02,2,1,B,1,24,1,842,5,2,45.26016083,6,8
32388,18,103,1-18-2023-103-02,2,1,C,1,6,1,401,1,2,45.26016083,6,8
32388,18,103,1-18-2023-103-02,2,1,A,1,2,1,762,98,2,45.26016083,6,8
32394,12,116,1-12-2023-116-07,7,1,A,4,611,1,401,3,3,254.5977106,9,8
32394,12,116,1-12-2023-116-07,7,1,B,7,633,2,201,3,2,254.5977106,9,8
32397,66,92,1-66-2023-092-03,3,2,D,3,577,1,851,5,3,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,2,E,8,573,2,999,3,1,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,2,F,10,204,2,101,3,1,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,1,E,1,3,1,101,3,1,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,1,F,4,619,1,711,3,2,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,1,G,4,615,1,841,3,3,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,2,A,4,619,1,711,3,1,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,2,B,4,617,1,711,6,1,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,2,C,4,617,1,811,6,1,106.5525486,6,8
32397,66,92,1-66-2023-092-03,3,1,A,1,1,1,101,2,1,106.5525486,6,8
28819,77,13,1-77-2023-013-04,4,1,A,4,611,1,721,3,3,1137.828175,9,8
28819,77,13,1-77-2023-013-04,4,1,B,4,611,1,401,3,2,1137.828175,9,8
28819,77,13,1-77-2023-013-04,4,1,C,4,615,1,841,3,1,1137.828175,9,8
28819,77,13,1-77-2023-013-04,4,1,D,4,615,1,841,3,1,1137.828175,9,8
28819,77,13,1-77-2023-013-04,4,1,E,4,615,1,842,3,1,1137.828175,9,8
28822,59,24,1-59-2023-024-06,6,1,A,1,24,1,849,3,3,957.4081483,6,8
28822,59,24,1-59-2023-024-06,6,1,B,7,639,2,712,3,2,957.4081483,6,8
28823,59,25,1-59-2023-025-05,5,1,A,4,619,1,999,6,3,55.29194481,6,8
28823,59,25,1-59-2023-025-05,5,1,B,1,2,1,999,98,3,55.29194481,6,8
28826,23,22,1-23-2023-022-03,3,1,A,4,611,1,201,6,3,199.1716083,5,8
28832,17,27,1-17-2023-027-07,7,1,A,1,24,1,842,3,2,83.32456933,4,8
28832,17,27,1-17-2023-027-07,7,2,A,4,611,1,201,3,1,83.32456933,4,8
28833,19,28,1-19-2023-028-05,5,1,A,1,7,1,999,2,2,43.48554189,9,8
28833,19,28,1-19-2023-028-05,5,1,B,10,206,1,999,2,3,43.48554189,9,8
28833,19,28,1-19-2023-028-05,5,1,C,1,3,1,999,1,3,43.48554189,9,8
28833,19,28,1-19-2023-028-05,5,1,D,7,631,1,999,6,3,43.48554189,9,8
28833,19,28,1-19-2023-028-05,5,1,E,6,588,1,999,5,3,43.48554189,9,8
28836,19,31,1-19-2023-031-06,6,1,A,8,152,2,811,3,2,308.284269,9,8
28836,19,31,1-19-2023-031-06,6,1,B,8,151,3,999,3,3,308.284269,9,8
28843,24,24,1-24-2023-024-03,3,1,A,1,24,1,841,2,1,135.0465004,1,8
28843,24,24,1-24-2023-024-03,3,1,B,1,4,1,999,9,3,135.0465004,1,8
31437,16,98,1-16-2023-098-02,2,1,D,8,152,1,401,8,2,17.44890083,5,8
31437,16,98,1-16-2023-098-02,2,1,E,8,152,1,501,8,2,17.44890083,5,8
31437,16,98,1-16-2023-098-02,2,1,F,8,163,1,842,5,2,17.44890083,5,8
31486,19,115,1-19-2023-115-06,6,2,A,1,1,1,101,3,1,259.074015,9,8
31532,31,80,1-31-2023-080-09,9,1,A,1,1,1,101,2,1,510.5261211,6,8
31532,31,80,1-31-2023-080-09,9,1,B,1,21,1,842,2,2,510.5261211,6,8
31532,31,80,1-31-2023-080-09,9,1,C,1,4,1,401,1,3,510.5261211,6,8
31592,33,58,1-33-2023-058-05,5,1,A,1,24,1,841,9,3,23.0841485,12,8
31592,33,58,1-33-2023-058-05,5,1,B,1,24,1,842,3,3,23.0841485,12,8
31592,33,58,1-33-2023-058-05,5,1,C,1,26,2,849,96,3,23.0841485,12,8
31592,33,58,1-33-2023-058-05,5,1,D,8,151,5,401,5,3,23.0841485,12,8
31603,30,121,1-30-2023-121-04,4,2,A,1,2,1,762,3,3,1257.019007,10,8
31672,33,60,1-33-2023-060-02,2,1,A,1,1,1,101,7,1,61.11458692,12,8
31672,33,60,1-33-2023-060-02,2,1,B,1,2,1,101,96,1,61.11458692,12,8
31672,33,60,1-33-2023-060-02,2,1,C,8,163,1,852,2,1,61.11458692,12,8
31686,30,124,1-30-2023-124-05,5,2,A,4,611,1,401,3,3,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,B,1,2,2,761,1,3,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,C,1,21,1,842,3,3,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,D,1,21,1,841,3,3,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,E,4,619,1,711,3,3,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,F,1,23,2,762,6,2,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,G,5,104,2,712,6,2,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,H,8,152,3,762,6,2,85.96238904,10,8
31686,30,124,1-30-2023-124-05,5,2,I,8,161,3,101,6,1,85.96238904,10,8
31695,28,87,1-28-2023-087-09,9,1,A,10,203,1,101,3,3,47.6282045,3,8
31695,28,87,1-28-2023-087-09,9,1,B,10,205,1,101,3,3,47.6282045,3,8
31695,28,87,1-28-2023-087-09,9,1,C,1,24,1,841,1,1,47.6282045,3,8
31758,18,80,1-18-2023-080-06,6,1,A,1,24,1,841,1,2,241.5601277,6,8
31758,18,80,1-18-2023-080-06,6,1,B,1,1,1,101,12,3,241.5601277,6,8
31778,33,62,1-33-2023-062-08,8,1,A,6,586,1,999,6,3,27.93347209,12,8
31778,33,62,1-33-2023-062-08,8,1,B,6,588,1,999,5,2,27.93347209,12,8
31778,33,62,1-33-2023-062-08,8,1,C,6,590,1,999,3,2,27.93347209,12,8
31778,33,62,1-33-2023-062-08,8,1,D,10,205,1,859,6,3,27.93347209,12,8
28846,13,22,1-13-2023-022-06,6,1,C,1,24,1,842,3,2,1087.490266,7,8
28846,13,22,1-13-2023-022-06,6,1,A,4,611,1,401,3,2,1087.490266,7,8
28846,13,22,1-13-2023-022-06,6,1,B,1,7,1,761,5,3,1087.490266,7,8
28866,66,15,1-66-2023-015-03,3,1,A,4,619,1,711,6,3,106.5525486,6,8
28880,32,19,1-32-2023-019-03,3,1,A,8,152,1,401,8,2,1272.456707,7,8
28880,32,19,1-32-2023-019-03,3,2,A,4,611,1,201,3,2,1272.456707,7,8
28880,32,19,1-32-2023-019-03,3,2,B,1,24,1,841,3,2,1272.456707,7,8
28880,32,19,1-32-2023-019-03,3,2,C,1,24,1,842,3,2,1272.456707,7,8
28892,26,23,1-26-2023-023-08,8,1,A,1,7,1,999,2,3,216.2155902,10,8
28892,26,23,1-26-2023-023-08,8,1,B,10,207,1,999,3,3,216.2155902,10,8
28892,26,23,1-26-2023-023-08,8,1,C,10,206,1,999,5,3,216.2155902,10,8
28892,26,23,1-26-2023-023-08,8,1,D,3,578,1,999,9,3,216.2155902,10,8
28892,26,23,1-26-2023-023-08,8,1,E,1,2,1,999,5,3,216.2155902,10,8
28902,15,33,1-15-2023-033-03,3,1,A,1,7,1,761,6,2,31.37259562,1,8
28902,15,33,1-15-2023-033-03,3,1,B,1,1,2,201,6,3,31.37259562,1,8
28915,77,15,1-77-2023-015-05,5,1,I,1,3,1,101,6,3,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,J,10,205,1,101,6,3,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,K,6,584,1,999,6,3,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,C,1,24,1,851,5,3,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,D,1,24,1,852,5,3,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,E,8,151,1,512,5,2,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,F,8,155,1,999,5,3,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,G,10,204,1,101,6,3,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,H,8,573,1,101,6,3,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,A,8,163,1,832,5,1,283.0812236,9,8
28915,77,15,1-77-2023-015-05,5,1,B,1,1,1,101,96,1,283.0812236,9,8
28922,48,12,1-48-2023-012-03,3,1,I,4,611,1,501,3,3,140.4667866,12,8
28922,48,12,1-48-2023-012-03,3,1,A,3,578,1,731,3,3,140.4667866,12,8
28922,48,12,1-48-2023-012-03,3,1,B,3,576,1,751,9,2,140.4667866,12,8
28922,48,12,1-48-2023-012-03,3,1,C,1,24,1,841,3,3,140.4667866,12,8
28922,48,12,1-48-2023-012-03,3,1,D,1,24,1,842,3,3,140.4667866,12,8
28922,48,12,1-48-2023-012-03,3,1,F,1,24,1,842,3,3,140.4667866,12,8
28922,48,12,1-48-2023-012-03,3,1,H,4,611,1,401,3,3,140.4667866,12,8
28926,59,28,1-59-2023-028-06,6,1,A,1,24,1,842,3,3,62.10181369,6,8
28929,12,19,1-12-2023-019-08,8,1,A,4,611,1,201,3,2,379.3616899,9,8
28929,12,19,1-12-2023-019-08,8,1,B,4,611,1,201,6,3,379.3616899,9,8
28929,12,19,1-12-2023-019-08,8,1,C,8,163,1,999,6,3,379.3616899,9,8
28929,12,19,1-12-2023-019-08,8,1,D,1,24,1,842,3,2,379.3616899,9,8
28933,17,32,1-17-2023-032-08,8,1,A,3,578,1,731,3,2,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,B,8,152,1,401,6,1,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,C,2,53,1,101,6,1,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,D,2,58,1,101,7,1,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,E,1,24,1,841,3,2,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,F,1,25,1,842,6,1,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,2,B,3,576,1,741,3,2,66.73403665,4,8
32196,13,136,1-13-2023-136-02,2,1,D,1,24,1,511,2,3,28.70592219,7,8
32196,13,136,1-13-2023-136-02,2,1,E,9,254,1,862,1,2,28.70592219,7,8
32196,13,136,1-13-2023-136-02,2,2,A,4,611,1,201,3,2,28.70592219,7,8
32196,13,136,1-13-2023-136-02,2,2,B,4,617,1,511,3,2,28.70592219,7,8
32196,13,136,1-13-2023-136-02,2,2,C,4,619,1,101,3,2,28.70592219,7,8
32199,25,103,1-25-2023-103-03,3,2,A,1,6,1,401,5,1,134.4522914,2,8
32199,25,103,1-25-2023-103-03,3,2,B,1,1,1,101,12,1,134.4522914,2,8
32199,25,103,1-25-2023-103-03,3,2,C,3,577,1,861,3,3,134.4522914,2,8
32199,25,103,1-25-2023-103-03,3,2,D,1,24,1,842,5,3,134.4522914,2,8
32199,25,103,1-25-2023-103-03,3,2,E,4,611,1,401,4,3,134.4522914,2,8
32227,26,121,1-26-2023-121-03,3,1,A,4,611,1,201,6,2,400.4454026,10,8
32227,26,121,1-26-2023-121-03,3,1,B,1,2,1,762,5,2,400.4454026,10,8
32227,26,121,1-26-2023-121-03,3,1,C,1,21,1,841,5,3,400.4454026,10,8
32230,15,210,1-15-2023-210-03,3,1,A,4,611,1,101,98,3,50.50849878,1,8
32230,15,210,1-15-2023-210-03,3,1,B,4,615,1,842,3,1,50.50849878,1,8
32230,15,210,1-15-2023-210-03,3,1,C,4,615,1,841,3,1,50.50849878,1,8
32247,29,87,1-29-2023-087-09,9,1,A,1,1,1,101,2,2,660.4651836,2,8
32333,32,180,1-32-2023-180-02,2,3,A,8,151,1,601,3,2,22.79963395,7,8
32336,52,111,1-52-2023-111-03,3,2,A,1,21,1,841,96,1,58.10027157,12,8
32336,52,111,1-52-2023-111-03,3,2,B,1,22,1,842,3,1,58.10027157,12,8
32336,52,111,1-52-2023-111-03,3,2,C,8,163,1,512,1,1,58.10027157,12,8
32353,11,88,1-11-2023-088-06,6,1,A,4,611,1,401,3,3,1335.795684,8,8
32353,11,88,1-11-2023-088-06,6,1,B,8,161,1,762,3,3,1335.795684,8,8
32353,11,88,1-11-2023-088-06,6,1,C,1,2,1,101,2,3,1335.795684,8,8
32353,11,88,1-11-2023-088-06,6,1,D,1,1,1,762,2,3,1335.795684,8,8
32353,11,88,1-11-2023-088-06,6,1,E,1,22,1,842,3,3,1335.795684,8,8
32356,26,126,1-26-2023-126-02,2,1,A,1,4,1,769,1,3,46.74997773,10,8
32356,26,126,1-26-2023-126-02,2,2,A,8,151,1,601,5,2,46.74997773,10,8
32356,26,126,1-26-2023-126-02,2,2,B,8,151,2,601,5,2,46.74997773,10,8
32356,26,126,1-26-2023-126-02,2,2,C,1,2,1,762,2,3,46.74997773,10,8
32439,32,183,1-32-2023-183-02,2,3,A,8,152,1,999,8,3,23.78993813,7,8
32439,32,183,1-32-2023-183-02,2,3,B,8,163,1,999,5,3,23.78993813,7,8
32442,32,186,1-32-2023-186-04,4,1,A,4,611,1,201,3,2,2410.639243,7,8
32442,32,186,1-32-2023-186-04,4,2,A,8,152,1,401,8,2,2410.639243,7,8
28933,17,32,1-17-2023-032-08,8,2,C,8,151,1,601,1,2,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,G,1,25,1,862,3,3,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,H,4,611,1,201,6,1,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,I,8,151,1,601,8,2,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,J,8,155,1,101,6,2,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,1,K,10,205,1,101,7,1,66.73403665,4,8
28933,17,32,1-17-2023-032-08,8,2,A,1,4,1,769,3,2,66.73403665,4,8
28935,19,33,1-19-2023-033-05,5,1,A,4,611,1,201,3,3,43.48554189,9,8
28935,19,33,1-19-2023-033-05,5,2,A,1,22,1,762,98,2,43.48554189,9,8
28949,66,17,1-66-2023-017-10,10,1,A,1,3,1,101,3,2,112.3254186,6,8
28949,66,17,1-66-2023-017-10,10,1,B,4,611,1,501,3,3,112.3254186,6,8
28949,66,17,1-66-2023-017-10,10,1,C,4,611,1,512,4,2,112.3254186,6,8
28949,66,17,1-66-2023-017-10,10,1,D,6,584,2,762,3,3,112.3254186,6,8
28952,25,29,1-25-2023-029-03,3,2,A,1,6,1,401,2,1,138.0363682,2,8
28952,25,29,1-25-2023-029-03,3,2,B,8,151,1,601,3,3,138.0363682,2,8
28955,16,23,1-16-2023-023-02,2,1,A,1,6,1,401,5,2,17.21038466,5,8
28955,16,23,1-16-2023-023-02,2,1,B,1,2,1,101,98,2,17.21038466,5,8
28962,10,35,1-10-2023-035-03,3,1,A,1,24,1,841,3,3,109.1432017,4,8
28962,10,35,1-10-2023-035-03,3,1,B,1,24,1,842,3,3,109.1432017,4,8
28962,10,35,1-10-2023-035-03,3,1,C,9,252,1,842,3,2,109.1432017,4,8
28962,10,35,1-10-2023-035-03,3,1,D,1,22,1,842,3,2,109.1432017,4,8
28966,28,15,1-28-2023-015-06,6,1,A,10,205,1,101,6,2,373.3365553,3,8
28972,18,14,1-18-2023-014-03,3,2,A,3,578,1,731,4,3,182.0696365,6,8
28975,52,25,1-52-2023-025-09,9,1,A,2,54,1,101,6,1,165.1279072,12,8
28975,52,25,1-52-2023-025-09,9,1,B,1,3,1,101,6,1,165.1279072,12,8
28975,52,25,1-52-2023-025-09,9,1,C,1,4,1,501,5,1,165.1279072,12,8
2300165,32,211,1-32-2023-211-04,4,1,C,4,617,1,511,3,2,4114.55245,7,8
2300165,32,211,1-32-2023-211-04,4,2,A,8,152,1,401,8,2,4114.55245,7,8
2300165,32,211,1-32-2023-211-04,4,2,B,8,152,2,401,8,2,4114.55245,7,8
2300166,32,212,1-32-2023-212-06,6,1,A,4,611,1,401,3,2,2050.547185,7,8
2300166,32,212,1-32-2023-212-06,6,1,B,1,1,1,101,12,2,2050.547185,7,8
2300166,32,212,1-32-2023-212-06,6,2,A,8,151,1,601,5,2,2050.547185,7,8
2300173,27,144,1-27-2023-144-04,4,1,A,1,24,1,841,3,3,15.97084567,3,8
2300183,26,149,1-26-2023-149-05,5,1,A,1,24,1,841,1,2,149.0353431,10,8
2300183,26,149,1-26-2023-149-05,5,1,B,1,6,1,401,5,1,149.0353431,10,8
2300183,26,149,1-26-2023-149-05,5,1,I,8,163,1,812,5,2,149.0353431,10,8
2300183,26,149,1-26-2023-149-05,5,1,C,1,24,1,842,5,2,149.0353431,10,8
2300183,26,149,1-26-2023-149-05,5,1,D,1,22,1,999,5,2,149.0353431,10,8
2300183,26,149,1-26-2023-149-05,5,1,E,1,22,1,999,5,2,149.0353431,10,8
2300183,26,149,1-26-2023-149-05,5,1,F,1,23,1,999,5,2,149.0353431,10,8
2300183,26,149,1-26-2023-149-05,5,1,G,1,1,1,101,96,1,149.0353431,10,8
2300183,26,149,1-26-2023-149-05,5,1,H,1,2,1,999,5,3,149.0353431,10,8
2300186,24,131,1-24-2023-131-10,10,1,D,6,584,2,762,3,2,3895.494908,1,8
2300186,24,131,1-24-2023-131-10,10,1,E,8,151,3,841,3,2,3895.494908,1,8
2300186,24,131,1-24-2023-131-10,10,1,F,8,151,3,842,3,2,3895.494908,1,8
2300186,24,131,1-24-2023-131-10,10,1,G,1,1,2,761,2,3,3895.494908,1,8
2300186,24,131,1-24-2023-131-10,10,1,A,1,24,1,849,5,2,3895.494908,1,8
2300186,24,131,1-24-2023-131-10,10,1,B,1,26,2,841,3,2,3895.494908,1,8
2300186,24,131,1-24-2023-131-10,10,1,C,1,26,2,842,3,2,3895.494908,1,8
2300189,13,157,1-13-2023-157-05,5,1,E,1,2,1,742,5,3,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,D,9,254,1,862,5,3,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,F,1,3,1,101,3,3,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,A,4,611,1,401,3,3,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,B,1,24,1,842,3,2,54.37578338,7,8
2300189,13,157,1-13-2023-157-05,5,1,C,3,577,1,871,5,2,54.37578338,7,8
28975,52,25,1-52-2023-025-09,9,1,D,4,611,1,401,3,2,165.1279072,12,8
28986,31,17,1-31-2023-017-09,9,1,A,10,205,1,101,3,3,251.9862351,6,8
28988,21,12,1-21-2023-012-08,8,1,A,10,203,1,101,3,1,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,B,10,201,1,101,3,3,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,C,6,586,2,201,4,1,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,D,6,585,2,762,4,1,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,E,2,62,2,862,2,1,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,F,1,2,1,762,98,2,207.1293872,11,8
28988,21,12,1-21-2023-012-08,8,1,G,10,206,1,752,98,2,207.1293872,11,8
28995,48,14,1-48-2023-014-09,9,1,A,10,201,1,101,3,3,901.603452,12,8
28995,48,14,1-48-2023-014-09,9,1,B,10,201,2,101,3,3,901.603452,12,8
28995,48,14,1-48-2023-014-09,9,1,C,1,23,2,761,3,3,901.603452,12,8
28998,15,38,1-15-2023-038-03,3,1,A,1,24,1,852,2,2,34.52269948,1,8
28998,15,38,1-15-2023-038-03,3,1,B,1,24,1,841,2,2,34.52269948,1,8
29009,22,19,1-22-2023-019-08,8,1,C,8,151,1,101,6,2,152.1813857,12,8
29009,22,19,1-22-2023-019-08,8,1,D,5,104,1,101,6,1,152.1813857,12,8
29009,22,19,1-22-2023-019-08,8,1,E,10,204,1,101,7,1,152.1813857,12,8
29009,22,19,1-22-2023-019-08,8,1,F,5,106,1,101,7,1,152.1813857,12,8
29009,22,19,1-22-2023-019-08,8,2,A,1,4,1,401,1,1,152.1813857,12,8
29009,22,19,1-22-2023-019-08,8,1,A,1,4,1,401,1,1,152.1813857,12,8
29009,22,19,1-22-2023-019-08,8,1,B,9,252,1,832,1,1,152.1813857,12,8
29015,77,16,1-77-2023-016-08,8,1,E,1,1,1,761,2,2,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,F,1,1,1,762,2,2,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,G,8,151,1,742,96,2,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,H,8,152,1,401,9,2,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,I,8,151,1,601,5,1,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,J,8,155,1,101,9,1,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,A,10,205,1,101,3,2,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,B,10,205,1,761,9,3,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,C,10,205,1,101,3,2,716.8324874,9,8
29015,77,16,1-77-2023-016-08,8,1,D,8,155,1,201,3,3,716.8324874,9,8
29016,77,17,1-77-2023-017-05,5,1,A,4,611,1,201,3,2,129.4709879,9,8
29016,77,17,1-77-2023-017-05,5,1,B,4,611,1,401,3,2,129.4709879,9,8
29016,77,17,1-77-2023-017-05,5,1,C,4,611,1,501,3,2,129.4709879,9,8
29016,77,17,1-77-2023-017-05,5,1,D,4,611,1,851,3,2,129.4709879,9,8
29016,77,17,1-77-2023-017-05,5,1,E,4,611,1,742,3,2,129.4709879,9,8
29016,77,17,1-77-2023-017-05,5,1,F,1,3,1,101,3,2,129.4709879,9,8
29018,48,15,1-48-2023-015-03,3,1,F,4,611,1,501,3,3,170.5069178,12,8
29018,48,15,1-48-2023-015-03,3,1,G,4,617,1,511,3,3,170.5069178,12,8
29018,48,15,1-48-2023-015-03,3,1,H,4,619,1,711,3,3,170.5069178,12,8
29018,48,15,1-48-2023-015-03,3,1,I,4,619,1,101,3,3,170.5069178,12,8
29018,48,15,1-48-2023-015-03,3,1,A,3,578,1,731,3,3,170.5069178,12,8
29018,48,15,1-48-2023-015-03,3,1,B,3,576,1,761,3,3,170.5069178,12,8
29018,48,15,1-48-2023-015-03,3,1,C,3,576,1,761,3,3,170.5069178,12,8
29018,48,15,1-48-2023-015-03,3,1,D,1,24,1,841,3,3,170.5069178,12,8
32397,66,92,1-66-2023-092-03,3,1,B,4,611,1,401,3,1,106.5525486,6,8
29022,12,21,1-12-2023-021-02,2,1,A,4,611,1,401,3,2,212.0723508,9,8
29022,12,21,1-12-2023-021-02,2,1,B,8,152,1,401,8,1,212.0723508,9,8
29022,12,21,1-12-2023-021-02,2,1,C,1,6,1,401,5,1,212.0723508,9,8
29022,12,21,1-12-2023-021-02,2,1,D,1,24,1,841,5,2,212.0723508,9,8
29022,12,21,1-12-2023-021-02,2,1,E,1,24,1,842,3,2,212.0723508,9,8
29022,12,21,1-12-2023-021-02,2,1,F,3,576,1,721,3,2,212.0723508,9,8
29025,59,33,1-59-2023-033-07,7,1,A,1,1,1,101,2,2,726.9005255,6,8
29025,59,33,1-59-2023-033-07,7,1,B,1,24,1,841,3,3,726.9005255,6,8
29026,33,15,1-33-2023-015-01,1,2,E,8,152,1,501,98,3,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,2,F,8,152,1,401,8,2,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,2,G,1,21,1,851,5,3,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,2,H,1,21,1,852,5,3,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,1,A,4,611,1,201,6,3,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,1,B,8,152,2,401,8,2,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,2,A,9,254,1,872,5,3,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,2,B,1,6,1,401,5,3,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,2,C,1,2,1,999,5,3,22.46340517,12,8
29026,33,15,1-33-2023-015-01,1,2,D,8,163,1,812,5,2,22.46340517,12,8
29028,17,33,1-17-2023-033-06,6,2,A,1,24,1,842,3,2,102.0606502,4,8
29029,17,34,1-17-2023-034-02,2,1,A,8,152,2,712,3,1,78.03880514,4,8
29029,17,34,1-17-2023-034-02,2,1,B,8,163,2,511,3,2,78.03880514,4,8
29029,17,34,1-17-2023-034-02,2,2,A,8,152,1,711,3,2,78.03880514,4,8
29029,17,34,1-17-2023-034-02,2,2,B,3,578,1,731,3,2,78.03880514,4,8
29029,17,34,1-17-2023-034-02,2,2,C,1,24,1,841,3,3,78.03880514,4,8
29032,19,37,1-19-2023-037-08,8,1,A,4,611,1,999,3,3,122.5207593,9,8
29032,19,37,1-19-2023-037-08,8,1,B,3,576,1,999,2,3,122.5207593,9,8
29032,19,37,1-19-2023-037-08,8,1,C,2,62,1,999,2,2,122.5207593,9,8
29032,19,37,1-19-2023-037-08,8,1,D,1,25,1,999,2,2,122.5207593,9,8
29035,20,26,1-20-2023-026-10,10,1,A,2,56,1,101,9,3,2996.970313,11,8
29035,20,26,1-20-2023-026-10,10,1,B,3,578,1,711,3,3,2996.970313,11,8
29035,20,26,1-20-2023-026-10,10,1,C,1,2,1,762,98,3,2996.970313,11,8
29035,20,26,1-20-2023-026-10,10,1,D,1,21,1,761,98,3,2996.970313,11,8
