CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
16022,11,1,1-11-2020-001-02,2,1,1,2,167.22224462934,8,5
16249,11,4,1-11-2020-004-08,8,1,1,2,532.337490898282,8,5
18306,11,48,1-11-2020-048-09,9,1,1,2,6233.15601276218,8,5
19876,31,81,1-31-2020-081-10,10,1,1,2,1050.67424392979,6,5
20170,31,85,1-31-2020-085-09,9,1,1,2,308.337828892742,6,5
19261,31,65,1-31-2020-065-10,10,1,1,2,350.224747976596,6,5
17874,31,37,1-31-2020-037-09,9,1,1,2,478.158887450759,6,5
16751,31,18,1-31-2020-018-08,8,1,1,2,240.513593226908,6,5
18142,31,44,1-31-2020-044-08,8,1,1,2,235.760097906673,6,5
18597,31,50,1-31-2020-050-09,9,1,1,2,685.683106774704,6,5
16923,31,22,1-31-2020-022-04,4,1,1,2,200.351103957606,6,5
18424,31,45,1-31-2020-045-05,5,1,1,2,269.923354614168,6,5
18425,31,46,1-31-2020-046-09,9,1,1,2,245.603784357088,6,5
20319,31,88,1-31-2020-088-07,7,1,1,2,305.703703358389,6,5
19685,31,75,1-31-2020-075-09,9,1,1,2,561.657900727715,6,5
19002,31,59,1-31-2020-059-07,7,1,1,2,765.865809389598,6,5
19003,31,60,1-31-2020-060-06,6,1,1,2,278.745080108528,6,5
19092,31,61,1-31-2020-061-03,3,1,1,2,198.207956791032,6,5
18754,31,53,1-31-2020-053-09,9,1,3,2,308.337828892742,6,5
18827,31,56,1-31-2020-056-09,9,1,1,2,415.424842915104,6,5
18596,31,49,1-31-2020-049-06,6,1,1,2,260.857376222116,6,5
17824,24,79,1-24-2020-079-03,3,1,1,2,125.026317910374,1,5
17826,24,81,1-24-2020-081-09,9,1,1,2,532.039440496889,1,5
18278,30,80,1-30-2020-080-04,4,1,1,2,905.141822613082,10,5
17943,24,86,1-24-2020-086-06,6,2,1,2,252.977687030948,1,5
17031,31,23,1-31-2020-023-09,9,1,1,2,360.469819901871,6,5
17032,31,24,1-31-2020-024-09,9,1,1,2,360.469819901871,6,5
19152,10,141,1-10-2020-141-05,5,1,2,2,33.0121701346468,4,5
19202,22,104,1-22-2020-104-04,4,2,1,2,49.1577133586649,12,5
19151,10,140,1-10-2020-140-08,8,1,1,2,196.716532196185,4,5
16602,77,24,1-77-2020-024-06,6,1,3,2,4727.61812207003,9,5
16624,28,13,1-28-2020-013-08,8,1,1,2,113.129235026172,3,5
17697,33,44,1-33-2020-044-01,1,1,1,2,38.8546682806526,12,5
20318,52,206,1-52-2020-206-09,9,1,1,2,324.836574417776,12,5
16333,12,11,1-12-2020-011-09,9,1,3,2,2088.35549264322,9,5
19425,25,114,1-25-2020-114-08,8,1,1,2,171.287446739155,2,5
19605,25,121,1-25-2020-121-09,9,1,1,2,1415.06020818738,2,5
19756,25,125,1-25-2020-125-09,9,1,1,2,1025.3054924784,2,5
19152,10,141,1-10-2020-141-05,5,1,1,2,33.0121701346468,4,5
18862,21,113,1-21-2020-113-06,6,1,1,2,267.12405769236,11,5
19001,16,105,1-16-2020-105-04,4,1,1,2,1580.46074194358,5,5
19049,10,136,1-10-2020-136-07,7,2,1,2,799.019113282951,4,5
18459,30,90,1-30-2020-090-03,3,1,1,2,60.0669367379702,10,5
16896,11,20,1-11-2020-020-07,7,1,1,2,5804.48251400541,8,5
17258,10,62,1-10-2020-062-10,10,1,1,2,1657.67133797362,4,5
16613,30,19,1-30-2020-019-04,4,1,1,2,2022.36006078916,10,5
17797,30,61,1-30-2020-061-04,4,1,3,2,394.648679647499,10,5
17084,10,52,1-10-2020-052-06,6,1,1,2,207.116157357373,4,5
17103,48,23,1-48-2020-023-09,9,1,3,2,252.451611304084,12,5
19052,10,139,1-10-2020-139-08,8,1,1,2,110.980498101505,4,5
18803,24,121,1-24-2020-121-06,6,1,1,2,162.88175476769,1,5
20490,26,191,1-26-2020-191-01,1,1,1,2,48.8999161489577,10,5
19271,26,134,1-26-2020-134-02,2,1,1,2,24.5416826327623,10,5
16746,26,32,1-26-2020-032-03,3,2,1,2,269.525374131113,10,5
16228,30,6,1-30-2020-006-04,4,1,1,2,300.930186044268,10,5
20017,30,160,1-30-2020-160-06,6,1,1,2,347.029210039591,10,5
19550,30,139,1-30-2020-139-03,3,1,3,2,795.193174058823,10,5
16052,26,3,1-26-2020-003-09,9,1,1,2,2062.72047005187,10,5
18841,26,121,1-26-2020-121-04,4,1,1,2,1358.63771546689,10,5
17395,26,64,1-26-2020-064-06,6,1,1,2,545.123593916512,10,5
18765,26,117,1-26-2020-117-08,8,1,1,2,548.131016072249,10,5
19945,26,164,1-26-2020-164-07,7,1,1,2,1724.44852741821,10,5
20097,26,172,1-26-2020-172-03,3,1,1,2,918.882757168066,10,5
18107,10,95,1-10-2020-095-06,6,1,3,2,510.106030941344,4,5
18108,10,96,1-10-2020-096-01,1,1,1,2,24.1627329633423,4,5
18108,10,96,1-10-2020-096-01,1,1,2,2,24.1627329633423,4,5
17045,26,49,1-26-2020-049-01,1,1,1,2,51.4233694921676,10,5
17117,26,52,1-26-2020-052-04,4,1,1,2,375.414951470727,10,5
17218,26,56,1-26-2020-056-08,8,1,1,2,200.595003154979,10,5
19405,10,157,1-10-2020-157-02,2,1,2,2,22.4086761209608,4,5
18108,10,96,1-10-2020-096-01,1,1,3,2,24.1627329633423,4,5
18108,10,96,1-10-2020-096-01,1,1,4,2,24.1627329633423,4,5
16610,10,32,1-10-2020-032-03,3,1,1,2,160.16004790791,4,5
18107,10,95,1-10-2020-095-06,6,1,1,2,510.106030941344,4,5
18107,10,95,1-10-2020-095-06,6,1,2,2,510.106030941344,4,5
19882,10,177,1-10-2020-177-01,1,1,1,2,20.7611405952343,4,5
19882,10,177,1-10-2020-177-01,1,1,2,2,20.7611405952343,4,5
19885,10,180,1-10-2020-180-03,3,1,1,2,170.048891021334,4,5
19307,10,149,1-10-2020-149-05,5,1,1,2,28.1850929548362,4,5
19309,10,151,1-10-2020-151-04,4,1,1,2,508.450714464058,4,5
19405,10,157,1-10-2020-157-02,2,1,1,2,22.4086761209608,4,5
16991,10,47,1-10-2020-047-05,5,1,1,2,42.4645105735389,4,5
20280,10,197,1-10-2020-197-01,1,1,1,2,54.2578785351681,4,5
16358,10,17,1-10-2020-017-06,6,1,1,2,382.576775122277,4,5
19885,10,180,1-10-2020-180-03,3,1,2,2,170.048891021334,4,5
20143,10,190,1-10-2020-190-10,10,1,1,2,5340.76020655016,4,5
19570,10,166,1-10-2020-166-06,6,1,1,2,345.725890352876,4,5
18301,10,103,1-10-2020-103-09,9,1,1,2,1200.53253747393,4,5
17256,10,60,1-10-2020-060-06,6,1,1,2,135.492351317884,4,5
18636,10,120,1-10-2020-120-02,2,1,1,2,109.980365747698,4,5
18796,10,129,1-10-2020-129-01,1,1,1,2,40.460471161628,4,5
16458,10,22,1-10-2020-022-01,1,1,1,2,20.7611405952343,4,5
18579,16,90,1-16-2020-090-04,4,1,1,8,683.98452337731,5,5
20227,16,124,1-16-2020-124-01,1,1,4,8,37.5405187991476,5,5
20272,16,126,1-16-2020-126-10,10,1,1,8,10493.6383295603,5,5
18082,16,69,1-16-2020-069-03,3,1,1,8,439.396085875659,5,5
17123,21,37,1-21-2020-037-01,1,1,1,8,14.72020628624,11,5
16214,18,5,1-18-2020-005-06,6,1,1,8,413.510314437393,6,5
17796,18,36,1-18-2020-036-08,8,1,1,8,152.265654784022,6,5
18402,16,82,1-16-2020-082-04,4,1,1,8,1378.13648736711,5,5
18403,16,83,1-16-2020-083-07,7,1,1,8,2137.84854891679,5,5
19081,16,108,1-16-2020-108-05,5,1,1,8,80.5572265827033,5,5
16525,16,16,1-16-2020-016-10,10,1,1,8,6463.09880848562,5,5
19538,18,76,1-18-2020-076-01,1,1,4,8,69.9314531449724,6,5
17497,18,29,1-18-2020-029-07,7,1,1,8,601.91728758309,6,5
16575,18,12,1-18-2020-012-04,4,1,1,8,253.272652033298,6,5
16673,18,14,1-18-2020-014-07,7,1,1,8,867.417198994074,6,5
17858,18,38,1-18-2020-038-10,10,1,1,8,4976.74964838888,6,5
16213,18,4,1-18-2020-004-07,7,1,1,8,1208.66991657914,6,5
18927,18,63,1-18-2020-063-07,7,2,1,8,1203.74766416377,6,5
17235,18,23,1-18-2020-023-02,2,1,5,8,42.4991659387168,6,5
17408,18,28,1-18-2020-028-06,6,1,1,8,162.562694743866,6,5
18767,18,59,1-18-2020-059-03,3,1,1,8,161.217892107564,6,5
16310,18,6,1-18-2020-006-04,4,1,1,8,1173.79376867064,6,5
16480,18,10,1-18-2020-010-03,3,1,1,8,225.948911172714,6,5
16556,19,26,1-19-2020-026-10,10,1,1,8,3409.00716094748,9,5
17774,19,75,1-19-2020-075-04,4,1,4,8,283.223887092113,9,5
17973,19,84,1-19-2020-084-01,1,1,1,8,60.346493743352,9,5
17139,18,22,1-18-2020-022-04,4,1,1,8,155.406752529768,6,5
16123,18,2,1-18-2020-002-04,4,1,1,8,275.819159381773,6,5
19015,18,65,1-18-2020-065-03,3,1,1,8,190.621960904054,6,5
17313,19,55,1-19-2020-055-09,9,1,1,8,278.542730824097,9,5
19926,19,173,1-19-2020-173-01,1,1,1,8,60.346493743352,9,5
20009,19,177,1-19-2020-177-09,9,1,1,8,573.219911291994,9,5
19611,19,158,1-19-2020-158-08,8,1,1,8,107.160924798618,9,5
17483,19,62,1-19-2020-062-08,8,1,1,8,159.243441438181,9,5
17485,19,64,1-19-2020-064-02,2,1,1,8,44.8387754761066,9,5
17127,19,48,1-19-2020-048-04,4,1,2,8,201.486554850324,9,5
15966,19,1,1-19-2020-001-06,6,1,1,8,359.536838926933,9,5
19101,19,136,1-19-2020-136-08,8,1,1,8,52.5663000327448,9,5
18682,19,120,1-19-2020-120-08,8,1,1,8,121.012474455266,9,5
18836,19,127,1-19-2020-127-04,4,1,1,8,176.377504584065,9,5
17231,19,53,1-19-2020-053-08,8,1,1,8,52.5663000327448,9,5
17993,33,55,1-33-2020-055-04,4,2,1,8,144.737912536104,12,5
18069,33,56,1-33-2020-056-06,6,2,1,8,108.326271815318,12,5
18168,33,59,1-33-2020-059-06,6,1,1,8,83.7433780869698,12,5
17222,33,29,1-33-2020-029-01,1,1,3,8,29.5572598912697,12,5
16218,33,3,1-33-2020-003-08,8,1,1,8,53.4278758747199,12,5
17053,19,43,1-19-2020-043-04,4,1,1,8,126.169752527821,9,5
17490,33,39,1-33-2020-039-08,8,1,3,8,26.4434226183561,12,5
17872,33,52,1-33-2020-052-06,6,2,1,8,103.938907527269,12,5
18069,33,56,1-33-2020-056-06,6,1,2,8,108.326271815318,12,5
17966,23,30,1-23-2020-030-02,2,1,1,8,80.507304816423,5,5
17992,33,54,1-33-2020-054-06,6,1,1,8,94.1219749053795,12,5
17993,33,55,1-33-2020-055-04,4,1,1,8,144.737912536104,12,5
16966,33,21,1-33-2020-021-06,6,1,1,8,116.638192639903,12,5
16803,10,41,1-10-2020-041-05,5,1,1,2,28.7217748723587,4,5
17562,66,30,1-66-2020-030-08,8,1,1,2,122.126347695842,6,5
17563,66,31,1-66-2020-031-03,3,2,1,2,140.953738801805,6,5
17686,66,33,1-66-2020-033-01,1,1,1,2,140.201933035703,6,5
17805,66,37,1-66-2020-037-09,9,1,1,2,269.721244323079,6,5
17805,66,37,1-66-2020-037-09,9,1,3,2,269.721244323079,6,5
18231,66,48,1-66-2020-048-10,10,1,1,2,245.931127348391,6,5
19845,66,81,1-66-2020-081-09,9,1,1,2,141.917212372304,6,5
19911,66,83,1-66-2020-083-10,10,1,1,2,1454.68261826573,6,5
19511,66,75,1-66-2020-075-08,8,1,3,2,122.126347695842,6,5
16536,66,11,1-66-2020-011-01,1,1,1,2,140.201933035703,6,5
16753,66,16,1-66-2020-016-06,6,1,1,2,137.909663459258,6,5
19173,66,66,1-66-2020-066-01,1,1,1,2,140.201933035703,6,5
16936,66,20,1-66-2020-020-09,9,1,3,2,320.084031991684,6,5
17297,66,25,1-66-2020-025-01,1,1,1,2,140.201933035703,6,5
16370,66,7,1-66-2020-007-09,9,1,1,2,918.057553139454,6,5
16831,66,18,1-66-2020-018-01,1,1,1,2,140.201933035703,6,5
19687,66,79,1-66-2020-079-08,8,1,1,2,142.597655844669,6,5
19688,66,80,1-66-2020-080-09,9,1,1,2,1031.60944784092,6,5
19090,66,63,1-66-2020-063-09,9,2,1,2,498.250851611064,6,5
19091,66,64,1-66-2020-064-05,5,1,1,2,142.691699376117,6,5
18668,66,53,1-66-2020-053-08,8,1,1,2,122.126347695842,6,5
18744,66,57,1-66-2020-057-03,3,1,1,2,101.661767199215,6,5
18821,66,58,1-66-2020-058-09,9,1,1,2,338.172586007975,6,5
17406,66,27,1-66-2020-027-08,8,1,3,2,180.88208367752,6,5
19505,52,166,1-52-2020-166-08,8,1,1,2,44.8780291607179,12,5
18039,52,97,1-52-2020-097-05,5,1,1,2,24.7078982723699,12,5
17036,66,21,1-66-2020-021-05,5,1,1,2,142.691699376117,6,5
17036,66,21,1-66-2020-021-05,5,1,2,2,142.691699376117,6,5
16037,66,1,1-66-2020-001-10,10,1,1,2,3758.56541926545,6,5
18928,66,60,1-66-2020-060-03,3,1,1,2,101.661767199215,6,5
17359,52,64,1-52-2020-064-03,3,1,1,2,41.6861355806493,12,5
19753,52,177,1-52-2020-177-06,6,1,1,2,217.703499651516,12,5
19901,52,183,1-52-2020-183-03,3,1,1,2,17.6033267045663,12,5
20061,52,193,1-52-2020-193-09,9,2,1,2,412.321535291393,12,5
17530,52,76,1-52-2020-076-06,6,1,1,2,38.8443964027776,12,5
16629,52,32,1-52-2020-032-04,4,1,1,2,159.315363581153,12,5
18981,52,139,1-52-2020-139-07,7,1,1,2,352.956425054968,12,5
18983,52,141,1-52-2020-141-04,4,1,1,2,173.633020957875,12,5
18660,52,127,1-52-2020-127-06,6,1,1,2,64.2134361354804,12,5
18726,52,128,1-52-2020-128-06,6,1,1,2,27.1527918051895,12,5
18806,52,130,1-52-2020-130-03,3,2,1,2,109.499891827026,12,5
17276,52,62,1-52-2020-062-09,9,1,1,2,185.100835237945,12,5
17458,25,44,1-25-2020-044-06,6,1,1,2,209.503654313745,2,5
18239,25,67,1-25-2020-067-01,1,1,1,2,61.4497288993112,2,5
18054,25,58,1-25-2020-058-06,6,2,1,2,460.674888036835,2,5
17098,52,51,1-52-2020-051-10,10,1,1,2,297.590140676582,12,5
17177,52,55,1-52-2020-055-09,9,1,1,2,125.4413899112,12,5
16096,52,4,1-52-2020-004-10,10,1,1,2,1799.98221868853,12,5
19241,25,106,1-25-2020-106-09,9,1,3,2,1205.02739719637,2,5
20075,25,131,1-25-2020-131-03,3,1,1,2,735.732145903341,2,5
16732,25,20,1-25-2020-020-01,1,1,1,2,36.2903642992438,2,5
16734,25,22,1-25-2020-022-09,9,1,1,2,1411.60812088977,2,5
19126,25,102,1-25-2020-102-10,10,1,1,2,1211.79458786135,2,5
17456,25,42,1-25-2020-042-07,7,1,1,2,634.44958458756,2,5
17367,25,39,1-25-2020-039-05,5,1,1,2,42.1671192624275,2,5
16436,25,14,1-25-2020-014-04,4,2,1,2,485.692916280563,2,5
16915,25,24,1-25-2020-024-03,3,1,1,2,157.086411397627,2,5
20294,25,137,1-25-2020-137-01,1,1,3,2,96.5205480797818,2,5
20356,25,138,1-25-2020-138-06,6,1,1,2,104.74052840729,2,5
16290,25,8,1-25-2020-008-06,6,1,1,2,399.137094456167,2,5
19975,17,122,1-17-2020-122-08,8,1,1,2,799.358295633079,4,5
20055,17,123,1-17-2020-123-09,9,1,1,2,488.845927081673,4,5
19494,17,112,1-17-2020-112-09,9,1,1,2,825.908046214499,4,5
19578,17,114,1-17-2020-114-08,8,1,1,2,146.67722051781,4,5
17207,25,33,1-25-2020-033-05,5,1,1,2,42.1671192624275,2,5
17209,25,35,1-25-2020-035-07,7,2,1,2,1111.90226920289,2,5
18799,17,96,1-17-2020-096-03,3,1,1,2,237.303579962204,4,5
17262,17,54,1-17-2020-054-07,7,1,1,2,231.509792798175,4,5
19523,27,79,1-27-2020-079-06,6,1,2,6,116.35910706828,3,5
19772,27,87,1-27-2020-087-09,9,1,2,6,219.806849753004,3,5
18140,27,48,1-27-2020-048-02,2,1,2,6,18.3538797245497,3,5
19473,21,127,1-21-2020-127-01,1,1,1,6,44.6814479775931,11,5
16676,21,21,1-21-2020-021-07,7,1,4,6,512.28239393233,11,5
16677,21,22,1-21-2020-022-09,9,1,3,6,479.079062862236,11,5
19384,21,125,1-21-2020-125-05,5,1,1,6,53.6092354531847,11,5
18084,21,77,1-21-2020-077-02,2,1,2,6,116.572269685659,11,5
18359,21,87,1-21-2020-087-02,2,1,2,6,34.881400640758,11,5
18615,21,99,1-21-2020-099-09,9,1,1,6,1505.35780189165,11,5
19867,21,145,1-21-2020-145-02,2,1,1,6,11.3876605299267,11,5
20116,21,157,1-21-2020-157-02,2,1,4,6,34.881400640758,11,5
19642,21,135,1-21-2020-135-09,9,1,3,6,868.996496156479,11,5
19796,21,140,1-21-2020-140-05,5,1,1,6,34.0721299196028,11,5
19542,21,129,1-21-2020-129-08,8,1,1,6,377.971124917667,11,5
19196,15,94,1-15-2020-094-04,4,1,1,6,84.6766821222501,1,5
17988,15,51,1-15-2020-051-03,3,1,2,6,28.4494878143451,1,5
17989,15,52,1-15-2020-052-04,4,1,2,6,85.4881500342136,1,5
17202,21,39,1-21-2020-039-03,3,1,2,6,78.9362200212209,11,5
16126,21,4,1-21-2020-004-06,6,1,1,6,244.875510722123,11,5
18948,21,117,1-21-2020-117-09,9,1,2,6,1092.12990605052,11,5
18186,52,103,1-52-2020-103-06,6,1,2,6,69.0164589388676,12,5
18261,15,63,1-15-2020-063-10,10,1,2,6,472.488292175532,1,5
18440,15,68,1-15-2020-068-06,6,1,3,6,81.6371255051321,1,5
17234,15,33,1-15-2020-033-03,3,1,2,6,8.61950080281816,1,5
20018,15,119,1-15-2020-119-08,8,1,3,6,23.7748364793171,1,5
20106,15,122,1-15-2020-122-03,3,1,1,6,39.1116839872368,1,5
20489,17,133,1-17-2020-133-10,10,1,1,6,85.4910129055112,4,5
19305,77,88,1-77-2020-088-08,8,1,1,6,706.006635420338,9,5
19243,25,108,1-25-2020-108-06,6,1,2,6,325.71526837458,2,5
19122,30,123,1-30-2020-123-01,1,1,3,6,27.5684458795288,10,5
18272,21,85,1-21-2020-085-06,6,1,3,6,541.768831714634,11,5
16242,17,10,1-17-2020-010-02,2,1,2,6,60.0793896237542,4,5
20419,24,200,1-24-2020-200-10,10,1,1,6,427.827371649638,1,5
16897,24,39,1-24-2020-039-06,6,1,1,6,179.41048593649,1,5
17267,24,55,1-24-2020-055-10,10,1,1,6,1662.42012885753,1,5
18881,24,124,1-24-2020-124-04,4,1,3,6,322.003275122238,1,5
17338,10,63,1-10-2020-063-06,6,1,2,6,395.961268373244,4,5
18406,25,71,1-25-2020-071-02,2,1,2,6,34.912107531613,2,5
19339,32,152,1-32-2020-152-02,2,1,1,6,26.78001282907,7,5
19518,32,157,1-32-2020-157-05,5,1,1,6,223.237035097047,7,5
17463,32,63,1-32-2020-063-09,9,1,1,6,2934.17399296249,7,5
17182,24,52,1-24-2020-052-03,3,1,1,6,53.6036996584414,1,5
17183,24,53,1-24-2020-053-01,1,1,1,6,61.5488257231871,1,5
18478,24,108,1-24-2020-108-04,4,1,1,6,736.90249362633,1,5
18673,32,117,1-32-2020-117-02,2,1,2,6,33.5563722992033,7,5
18901,32,129,1-32-2020-129-01,1,1,1,6,37.7815708075625,7,5
18996,32,132,1-32-2020-132-02,2,1,1,6,42.1434159426765,7,5
17375,32,60,1-32-2020-060-01,1,1,1,6,63.2277027289705,7,5
20166,32,189,1-32-2020-189-09,9,1,1,6,5001.41894657587,7,5
19762,32,168,1-32-2020-168-02,2,1,1,6,33.7705155336673,7,5
20311,26,186,1-26-2020-186-03,3,1,1,6,882.100626595121,10,5
19941,26,162,1-26-2020-162-05,5,1,5,6,32.1530280757709,10,5
19191,26,131,1-26-2020-131-05,5,1,3,6,38.3177644658218,10,5
17865,26,82,1-26-2020-082-10,10,1,2,6,6673.45732515026,10,5
17976,26,86,1-26-2020-086-09,9,1,6,6,864.637564686499,10,5
18093,26,92,1-26-2020-092-02,2,1,1,6,47.8725130541507,10,5
18874,30,114,1-30-2020-114-05,5,1,2,6,17.6741167577831,10,5
19564,29,157,1-29-2020-157-03,3,1,4,6,48.1267819889044,2,5
20188,15,125,1-15-2020-125-04,4,1,1,6,61.0246585695246,1,5
16374,19,16,1-19-2020-016-04,4,1,1,6,144.851528400921,9,5
17396,26,65,1-26-2020-065-02,2,1,2,6,24.5416826327623,10,5
18611,26,112,1-26-2020-112-05,5,1,1,6,127.032736403118,10,5
16712,24,32,1-24-2020-032-06,6,1,3,6,201.738431182208,1,5
17670,26,77,1-26-2020-077-04,4,1,1,6,1260.87744096786,10,5
17816,77,52,1-77-2020-052-08,8,1,1,6,842.387889463437,9,5
17522,77,46,1-77-2020-046-05,5,1,1,6,249.177485417041,9,5
18323,25,69,1-25-2020-069-05,5,1,2,6,62.9921106664966,2,5
19564,29,157,1-29-2020-157-03,3,1,2,6,48.1267819889044,2,5
18823,73,69,1-73-2020-069-09,9,1,1,6,74.7507789484778,3,5
18556,77,70,1-77-2020-070-09,9,1,2,6,1742.5059036497,9,5
18644,11,58,1-11-2020-058-03,3,2,1,6,942.803033492844,8,5
18644,11,58,1-11-2020-058-03,3,1,2,6,942.803033492844,8,5
17286,32,57,1-32-2020-057-06,6,1,1,8,789.832504293821,7,5
17393,26,62,1-26-2020-062-04,4,1,5,8,1352.05716083061,10,5
17000,11,22,1-11-2020-022-08,8,1,1,8,132.040092881954,8,5
19897,48,74,1-48-2020-074-03,3,1,4,8,537.748832039275,12,5
18361,21,89,1-21-2020-089-04,4,1,2,8,1520.55165448265,11,5
17769,21,66,1-21-2020-066-09,9,1,1,8,1577.52885430117,11,5
16225,21,7,1-21-2020-007-05,5,1,1,8,70.2602294420719,11,5
16224,21,6,1-21-2020-006-05,5,2,1,8,70.2602294429001,11,5
17121,21,35,1-21-2020-035-01,1,1,4,8,31.5795971995564,11,5
17203,21,40,1-21-2020-040-08,8,1,4,8,54.8579109404113,11,5
19714,21,139,1-21-2020-139-01,1,1,3,8,39.4712227077425,11,5
19636,21,131,1-21-2020-131-02,2,1,4,8,11.3876605299267,11,5
19296,21,122,1-21-2020-122-03,3,1,1,8,184.226597970645,11,5
19203,21,118,1-21-2020-118-01,1,3,1,8,74.4329050626804,11,5
19203,21,118,1-21-2020-118-01,1,2,1,8,74.4329050626804,11,5
18358,21,86,1-21-2020-086-01,1,1,4,8,31.5795971995564,11,5
16777,21,25,1-21-2020-025-03,3,1,5,8,574.880573096874,11,5
16778,21,26,1-21-2020-026-01,1,1,1,8,40.3228795914678,11,5
16778,21,26,1-21-2020-026-01,1,1,3,8,40.3228795914678,11,5
20271,21,170,1-21-2020-170-05,5,1,3,8,35.4219307683239,11,5
16777,21,25,1-21-2020-025-03,3,1,1,8,574.880573096874,11,5
20121,21,161,1-21-2020-161-05,5,1,3,8,33.0391377974989,11,5
16762,29,36,1-29-2020-036-07,7,1,1,8,196.534328956867,2,5
19200,29,138,1-29-2020-138-06,6,1,1,8,33.1862807502151,2,5
19201,29,139,1-29-2020-139-09,9,1,1,8,130.706577809314,2,5
19280,29,144,1-29-2020-144-07,7,1,1,8,151.002579130017,2,5
19368,29,145,1-29-2020-145-06,6,1,1,8,55.2570563308537,2,5
18945,21,114,1-21-2020-114-02,2,1,2,8,11.7341995346105,11,5
19954,29,170,1-29-2020-170-06,6,1,1,8,90.1206971356379,2,5
17264,17,56,1-17-2020-056-02,2,1,1,2,57.7919638710928,4,5
17264,17,56,1-17-2020-056-02,2,2,1,2,57.7919638710928,4,5
20283,17,131,1-17-2020-131-04,4,1,1,2,1613.59614671987,4,5
16470,17,15,1-17-2020-015-07,7,1,1,2,420.107658136302,4,5
19648,77,97,1-77-2020-097-09,9,1,1,2,4216.1466271735,9,5
19648,77,97,1-77-2020-097-09,9,1,2,2,4216.1466271735,9,5
16241,17,9,1-17-2020-009-03,3,1,1,2,303.570229451433,4,5
19057,17,101,1-17-2020-101-09,9,1,3,2,771.300610328866,4,5
17437,17,64,1-17-2020-064-04,4,1,1,2,496.045704054933,4,5
18798,17,95,1-17-2020-095-07,7,1,1,2,1150.05051836444,4,5
19562,24,161,1-24-2020-161-07,7,1,1,2,1040.0673573853,1,5
16790,54,4,1-54-2020-004-01,1,1,1,2,200.303366596729,9,5
18559,10,114,1-10-2020-114-08,8,1,1,2,101.900741840594,4,5
18559,10,114,1-10-2020-114-08,8,1,2,2,101.900741840594,4,5
20152,24,190,1-24-2020-190-03,3,2,1,2,176.576094957647,1,5
20232,28,96,1-28-2020-096-10,10,1,3,2,1247.82898156726,3,5
18193,27,49,1-27-2020-049-03,3,1,1,2,22.2144422650259,3,5
18237,27,51,1-27-2020-051-08,8,1,1,2,37.8062572369884,3,5
17965,27,44,1-27-2020-044-08,8,1,1,2,20.6029304600827,3,5
18140,27,48,1-27-2020-048-02,2,1,1,2,18.3538797245497,3,5
17503,22,43,1-22-2020-043-10,10,1,1,2,607.803752082658,12,5
19400,77,90,1-77-2020-090-09,9,1,1,2,5054.86115043218,9,5
20105,27,95,1-27-2020-095-09,9,1,1,2,184.489730002741,3,5
19523,27,79,1-27-2020-079-06,6,1,1,2,116.35910706828,3,5
19772,27,87,1-27-2020-087-09,9,1,1,2,219.806849753004,3,5
19255,27,72,1-27-2020-072-07,7,2,1,2,353.278324573764,3,5
16646,27,14,1-27-2020-014-09,9,1,1,2,114.132312773485,3,5
19166,27,71,1-27-2020-071-05,5,1,1,2,40.6585217864467,3,5
18359,21,87,1-21-2020-087-02,2,1,1,2,34.881400640758,11,5
17033,27,22,1-27-2020-022-04,4,1,1,2,54.2449046347501,3,5
16046,27,1,1-27-2020-001-08,8,1,1,2,106.151535749743,3,5
18691,27,62,1-27-2020-062-04,4,1,1,2,287.189495404632,3,5
20006,27,92,1-27-2020-092-05,5,1,1,2,50.5313554107575,3,5
20104,27,94,1-27-2020-094-03,3,1,1,2,29.1351708008549,3,5
20116,21,157,1-21-2020-157-02,2,1,3,2,34.881400640758,11,5
20124,21,162,1-21-2020-162-01,1,1,1,2,25.1697584995217,11,5
19642,21,135,1-21-2020-135-09,9,1,1,2,868.996496156479,11,5
19642,21,135,1-21-2020-135-09,9,1,2,2,868.996496156479,11,5
16676,21,21,1-21-2020-021-07,7,1,3,2,512.28239393233,11,5
18084,21,77,1-21-2020-077-02,2,1,1,2,116.572269685659,11,5
17202,21,39,1-21-2020-039-03,3,1,1,2,78.9362200212209,11,5
18778,21,106,1-21-2020-106-05,5,1,3,2,21.0620556292921,11,5
18948,21,117,1-21-2020-117-09,9,1,1,2,1092.12990605052,11,5
17301,21,46,1-21-2020-046-05,5,1,1,2,31.5795971995564,11,5
17389,21,50,1-21-2020-050-07,7,1,1,2,317.667248493613,11,5
20328,21,171,1-21-2020-171-01,1,1,1,2,35.2815576980298,11,5
20018,15,119,1-15-2020-119-08,8,1,2,2,23.7748364793171,1,5
20260,15,128,1-15-2020-128-06,6,1,1,2,214.129284180653,1,5
20018,15,119,1-15-2020-119-08,8,1,1,2,23.7748364793171,1,5
16670,15,15,1-15-2020-015-09,9,1,1,2,90.8705181633341,1,5
17988,15,51,1-15-2020-051-03,3,1,1,2,28.4494878143451,1,5
17989,15,52,1-15-2020-052-04,4,1,1,2,85.4881500342136,1,5
18261,15,63,1-15-2020-063-10,10,1,1,2,472.488292175532,1,5
18440,15,68,1-15-2020-068-06,6,1,1,2,81.6371255051321,1,5
