CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,SEATLOC,CASEWGT,PSUSTRAT,VERSION
6814,23,33,1-23-2017-033-10,10,1,2,13,4628.54463438301,5,2
6818,24,34,1-24-2017-034-07,7,2,1,11,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,2,2,11,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,2,3,11,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,2,3,21,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,2,4,13,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,2,5,13,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,2,6,13,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,2,6,23,1520.597614017,1,2
6827,31,16,1-31-2017-016-09,9,1,1,11,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,2,1,11,1112.97598818424,6,2
6666,11,13,1-11-2017-013-05,5,1,4,13,533.608977976811,8,2
6666,11,13,1-11-2017-013-05,5,1,5,13,533.608977976811,8,2
6666,11,13,1-11-2017-013-05,5,1,6,23,533.608977976811,8,2
6666,11,13,1-11-2017-013-05,5,1,6,13,533.608977976811,8,2
6781,14,19,1-14-2017-019-02,2,1,4,13,288.741149175906,8,2
6781,14,19,1-14-2017-019-02,2,1,5,13,288.741149175906,8,2
6781,14,19,1-14-2017-019-02,2,1,6,11,288.741149175906,8,2
6781,14,19,1-14-2017-019-02,2,1,6,21,288.741149175906,8,2
6781,14,19,1-14-2017-019-02,2,1,7,23,288.741149175906,8,2
6781,14,19,1-14-2017-019-02,2,1,7,13,288.741149175906,8,2
6823,14,20,1-14-2017-020-02,2,1,1,11,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,2,11,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,3,11,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,3,21,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,4,13,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,5,13,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,5,23,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,6,11,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,7,13,358.19383091797,8,2
6683,13,25,1-13-2017-025-04,4,1,2,13,4500.4606626745,7,2
6831,22,38,1-22-2017-038-02,2,1,1,11,57.5944953362226,12,2
6831,22,38,1-22-2017-038-02,2,1,2,11,57.5944953362226,12,2
6831,22,38,1-22-2017-038-02,2,1,3,13,57.5944953362226,12,2
6831,22,38,1-22-2017-038-02,2,1,4,13,57.5944953362226,12,2
6810,33,33,1-33-2017-033-09,9,1,1,11,148.131680422055,12,2
6826,19,44,1-19-2017-044-08,8,1,1,11,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,2,11,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,3,11,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,3,21,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,4,13,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,5,13,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,6,13,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,6,23,1264.8216884943,9,2
6800,30,37,1-30-2017-037-03,3,1,1,11,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,2,11,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,3,11,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,3,21,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,4,13,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,5,13,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,6,13,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,6,23,783.865220651963,10,2
6620,11,12,1-11-2017-012-08,8,1,1,11,613.015996269852,8,2
6620,11,12,1-11-2017-012-08,8,1,2,13,613.015996269852,8,2
6822,16,32,1-16-2017-032-07,7,2,1,11,2568.08122827197,5,2
6822,16,32,1-16-2017-032-07,7,2,2,11,2568.08122827197,5,2
6822,16,32,1-16-2017-032-07,7,2,3,13,2568.08122827197,5,2
6822,16,32,1-16-2017-032-07,7,2,4,13,2568.08122827197,5,2
6813,23,32,1-23-2017-032-03,3,2,1,11,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,2,11,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,3,11,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,4,11,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,4,21,277.455039344838,5,2
6821,32,34,1-32-2017-034-03,3,1,1,11,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,1,2,11,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,1,11,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,2,11,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,1,3,13,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,1,4,13,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,3,21,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,3,11,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,4,13,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,5,13,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,6,13,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,6,23,1687.85652753375,7,2
6818,24,34,1-24-2017-034-07,7,1,1,11,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,2,11,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,3,13,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,4,13,1520.597614017,1,2
6815,27,4,1-27-2017-004-06,6,2,1,11,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,2,11,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,3,11,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,3,21,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,4,13,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,5,13,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,6,13,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,6,23,189.541558675509,3,2
6279,26,3,1-26-2017-003-02,2,2,4,13,217.327752687266,10,2
6279,26,3,1-26-2017-003-02,2,2,5,13,217.327752687266,10,2
6279,26,3,1-26-2017-003-02,2,2,6,23,217.327752687266,10,2
6279,26,3,1-26-2017-003-02,2,2,6,13,217.327752687266,10,2
6818,24,34,1-24-2017-034-07,7,1,5,11,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,5,21,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,5,31,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,6,13,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,6,23,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,6,33,1520.597614017,1,2
6813,23,32,1-23-2017-032-03,3,2,5,13,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,6,13,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,7,13,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,7,23,277.455039344838,5,2
6827,31,16,1-31-2017-016-09,9,1,2,13,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,2,2,13,1112.97598818424,6,2
6847,32,35,1-32-2017-035-01,1,1,1,11,396.693839271766,7,2
6847,32,35,1-32-2017-035-01,1,1,2,13,396.693839271766,7,2
6832,22,39,1-22-2017-039-09,9,1,2,13,702.951057885935,12,2
6825,19,43,1-19-2017-043-02,2,1,1,11,102.089013427492,9,2
6825,19,43,1-19-2017-043-02,2,1,2,11,102.089013427492,9,2
6825,19,43,1-19-2017-043-02,2,1,2,21,102.089013427492,9,2
6825,19,43,1-19-2017-043-02,2,1,3,11,102.089013427492,9,2
6825,19,43,1-19-2017-043-02,2,1,4,13,102.089013427492,9,2
6825,19,43,1-19-2017-043-02,2,1,5,13,102.089013427492,9,2
6802,20,31,1-20-2017-031-06,6,2,3,11,736.164404750298,11,2
6802,20,31,1-20-2017-031-06,6,2,3,21,736.164404750298,11,2
6823,14,20,1-14-2017-020-02,2,2,1,11,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,2,2,11,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,2,3,13,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,2,4,13,358.19383091797,8,2
6795,22,37,1-22-2017-037-03,3,2,1,11,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,2,11,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,3,11,138.601988535822,12,2
6393,32,14,1-32-2017-014-04,4,1,5,11,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,5,21,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,6,13,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,6,23,8974.51772059799,7,2
6824,29,16,1-29-2017-016-03,3,2,1,11,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,2,2,11,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,2,3,11,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,2,3,21,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,2,4,13,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,2,5,13,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,2,6,13,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,2,6,23,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,1,1,11,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,1,2,11,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,1,3,11,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,1,3,21,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,1,4,13,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,1,5,13,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,1,6,13,1318.37167531291,2,2
6824,29,16,1-29-2017-016-03,3,1,6,23,1318.37167531291,2,2
6253,13,8,1-13-2017-008-01,1,1,3,11,188.955712734655,7,2
6253,13,8,1-13-2017-008-01,1,1,4,13,188.955712734655,7,2
6835,13,33,1-13-2017-033-02,2,2,1,11,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,2,11,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,3,11,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,3,21,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,1,1,11,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,1,2,11,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,1,3,11,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,1,4,13,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,1,5,13,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,1,6,13,65.3942572948334,7,2
6475,12,10,1-12-2017-010-02,2,2,5,11,564.8233251094,9,2
6475,12,10,1-12-2017-010-02,2,2,6,13,564.8233251094,9,2
6837,33,35,1-33-2017-035-06,6,2,1,11,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,1,21,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,2,11,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,3,11,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,4,13,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,5,13,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,6,13,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,6,23,345.47842926931,12,2
6785,33,32,1-33-2017-032-03,3,1,1,11,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,1,21,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,2,11,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,3,11,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,4,13,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,5,13,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,6,13,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,6,23,62.9930657774199,12,2
6790,19,41,1-19-2017-041-01,1,1,1,11,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,2,11,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,3,11,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,3,21,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,4,13,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,5,13,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,6,13,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,6,23,249.502488489623,9,2
6686,30,31,1-30-2017-031-04,4,1,1,11,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,2,11,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,3,11,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,3,21,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,4,13,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,5,13,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,6,13,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,6,23,2817.27319638255,10,2
6150,10,1,1-10-2017-001-09,9,1,1,11,1076.86348486225,4,2
6150,10,1,1-10-2017-001-09,9,1,2,13,1076.86348486225,4,2
6845,20,37,1-20-2017-037-04,4,1,1,11,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,1,2,11,217.162082170699,11,2
6846,26,22,1-26-2017-022-03,3,1,1,11,2176.53884370464,10,2
6150,10,1,1-10-2017-001-09,9,1,3,11,1076.86348486225,4,2
6846,26,22,1-26-2017-022-03,3,1,2,13,2176.53884370464,10,2
6150,10,1,1-10-2017-001-09,9,1,4,13,1076.86348486225,4,2
6508,20,17,1-20-2017-017-04,4,2,1,11,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,2,13,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,3,11,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,4,13,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,5,11,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,5,21,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,6,13,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,6,23,1176.72254964077,11,2
6795,22,37,1-22-2017-037-03,3,2,4,11,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,4,21,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,5,13,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,6,13,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,7,13,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,7,23,138.601988535822,12,2
6845,20,37,1-20-2017-037-04,4,1,3,11,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,1,3,21,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,1,4,13,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,1,5,13,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,1,6,13,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,1,6,23,217.162082170699,11,2
6687,20,26,1-20-2017-026-02,2,2,4,13,58.1404088215473,11,2
6687,20,26,1-20-2017-026-02,2,2,5,13,58.1404088215473,11,2
6687,20,26,1-20-2017-026-02,2,2,5,23,58.1404088215473,11,2
6687,20,26,1-20-2017-026-02,2,2,6,13,58.1404088215473,11,2
6811,28,18,1-28-2017-018-06,6,1,1,11,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,2,11,185.209716714862,3,2
6706,11,16,1-11-2017-016-05,5,2,1,11,459.56320010308,8,2
6706,11,16,1-11-2017-016-05,5,2,2,11,459.56320010308,8,2
6706,11,16,1-11-2017-016-05,5,2,3,11,459.56320010308,8,2
6811,28,18,1-28-2017-018-06,6,1,3,11,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,3,21,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,4,13,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,5,13,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,6,13,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,6,23,185.209716714862,3,2
6548,20,19,1-20-2017-019-10,10,1,1,11,3008.70123621791,11,2
6548,20,19,1-20-2017-019-10,10,1,2,13,3008.70123621791,11,2
6830,18,19,1-18-2017-019-08,8,1,1,11,703.273619459784,6,2
6830,18,19,1-18-2017-019-08,8,1,2,13,703.273619459784,6,2
6830,18,19,1-18-2017-019-08,8,1,3,11,703.273619459784,6,2
6830,18,19,1-18-2017-019-08,8,1,3,21,703.273619459784,6,2
6830,18,19,1-18-2017-019-08,8,1,4,13,703.273619459784,6,2
6830,18,19,1-18-2017-019-08,8,1,4,23,703.273619459784,6,2
6684,15,15,1-15-2017-015-06,6,1,1,11,1196.75176319565,1,2
6684,15,15,1-15-2017-015-06,6,1,2,13,1196.75176319565,1,2
6684,15,15,1-15-2017-015-06,6,1,3,11,1196.75176319565,1,2
6684,15,15,1-15-2017-015-06,6,1,4,13,1196.75176319565,1,2
6684,15,15,1-15-2017-015-06,6,1,5,11,1196.75176319565,1,2
6684,15,15,1-15-2017-015-06,6,1,5,21,1196.75176319565,1,2
6684,15,15,1-15-2017-015-06,6,1,6,23,1196.75176319565,1,2
6684,15,15,1-15-2017-015-06,6,1,6,13,1196.75176319565,1,2
6775,10,21,1-10-2017-021-10,10,1,1,11,3689.5500133657,4,2
6796,18,18,1-18-2017-018-03,3,2,1,11,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,2,11,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,3,11,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,3,21,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,4,13,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,5,13,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,6,13,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,6,23,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,7,11,329.590173474336,6,2
6775,10,21,1-10-2017-021-10,10,1,2,13,3689.5500133657,4,2
6682,13,24,1-13-2017-024-03,3,2,5,11,1287.6958482298,7,2
6682,13,24,1-13-2017-024-03,3,2,5,21,1287.6958482298,7,2
6389,10,7,1-10-2017-007-07,7,1,4,13,285.327922879391,4,2
6389,10,7,1-10-2017-007-07,7,1,4,23,285.327922879391,4,2
6708,32,27,1-32-2017-027-03,3,1,4,13,1513.61702994703,7,2
6708,32,27,1-32-2017-027-03,3,1,5,13,1513.61702994703,7,2
6708,32,27,1-32-2017-027-03,3,1,6,11,1513.61702994703,7,2
6708,32,27,1-32-2017-027-03,3,1,6,21,1513.61702994703,7,2
6708,32,27,1-32-2017-027-03,3,1,7,13,1513.61702994703,7,2
6708,32,27,1-32-2017-027-03,3,1,7,23,1513.61702994703,7,2
6749,17,21,1-17-2017-021-07,7,1,5,11,1152.79836779502,4,2
6749,17,21,1-17-2017-021-07,7,1,5,21,1152.79836779502,4,2
6749,17,21,1-17-2017-021-07,7,1,6,13,1152.79836779502,4,2
6749,17,21,1-17-2017-021-07,7,1,6,23,1152.79836779502,4,2
6825,19,43,1-19-2017-043-02,2,1,6,13,102.089013427492,9,2
6825,19,43,1-19-2017-043-02,2,1,6,23,102.089013427492,9,2
6836,33,34,1-33-2017-034-08,8,1,1,11,217.884133565871,12,2
6836,33,34,1-33-2017-034-08,8,1,2,13,217.884133565871,12,2
6849,13,34,1-13-2017-034-09,9,1,1,11,4840.88145206512,7,2
6835,13,33,1-13-2017-033-02,2,2,4,13,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,5,13,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,6,13,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,6,23,65.3942572948334,7,2
6849,13,34,1-13-2017-034-09,9,1,2,13,4840.88145206512,7,2
6643,33,23,1-33-2017-023-06,6,1,5,11,151.55835338118,12,2
6643,33,23,1-33-2017-023-06,6,1,6,13,151.55835338118,12,2
6104,16,3,1-16-2017-003-05,5,2,3,11,51.0113857468289,5,2
6104,16,3,1-16-2017-003-05,5,2,3,21,51.0113857468289,5,2
6744,32,30,1-32-2017-030-06,6,1,3,11,4008.89781094842,7,2
6744,32,30,1-32-2017-030-06,6,1,3,21,4008.89781094842,7,2
6744,32,30,1-32-2017-030-06,6,1,4,13,4008.89781094842,7,2
6744,32,30,1-32-2017-030-06,6,1,5,13,4008.89781094842,7,2
6744,32,30,1-32-2017-030-06,6,1,6,13,4008.89781094842,7,2
6744,32,30,1-32-2017-030-06,6,1,6,23,4008.89781094842,7,2
6104,16,3,1-16-2017-003-05,5,2,4,13,51.0113857468289,5,2
6104,16,3,1-16-2017-003-05,5,2,4,23,51.0113857468289,5,2
6860,32,36,1-32-2017-036-03,3,1,1,11,1642.02097146795,7,2
6859,24,37,1-24-2017-037-07,7,1,1,11,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,1,2,13,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,1,3,11,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,1,3,21,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,1,4,13,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,1,4,23,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,1,5,13,2102.82803174669,1,2
6846,26,22,1-26-2017-022-03,3,1,3,11,2176.53884370464,10,2
6759,30,35,1-30-2017-035-02,2,1,1,11,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,2,11,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,3,11,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,3,21,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,4,13,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,5,13,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,6,13,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,6,23,69.4909761305047,10,2
6863,12,19,1-12-2017-019-08,8,2,1,11,1502.31800595479,9,2
6863,12,19,1-12-2017-019-08,8,2,2,13,1502.31800595479,9,2
6855,28,19,1-28-2017-019-06,6,1,1,11,154.889477796316,3,2
6855,28,19,1-28-2017-019-06,6,1,2,11,154.889477796316,3,2
6870,17,24,1-17-2017-024-04,4,1,1,11,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,2,11,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,3,13,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,4,13,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,5,11,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,6,13,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,2,1,11,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,2,2,13,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,7,11,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,7,21,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,8,13,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,8,23,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,9,21,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,10,23,4191.2248811145,4,2
6860,32,36,1-32-2017-036-03,3,1,2,13,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,1,3,11,1642.02097146795,7,2
6706,11,16,1-11-2017-016-05,5,1,1,11,459.56320010308,8,2
6860,32,36,1-32-2017-036-03,3,1,4,13,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,1,5,11,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,1,5,21,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,1,6,23,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,1,6,13,1642.02097146795,7,2
6746,11,17,1-11-2017-017-01,1,1,1,11,473.930148358357,8,2
6746,11,17,1-11-2017-017-01,1,1,2,13,473.930148358357,8,2
6809,11,18,1-11-2017-018-02,2,2,1,11,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,2,11,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,3,11,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,4,13,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,5,13,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,6,13,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,7,11,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,7,21,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,8,21,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,9,13,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,9,23,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,10,23,327.722359603461,8,2
6730,21,14,1-21-2017-014-04,4,1,1,11,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,2,11,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,3,21,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,3,11,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,4,13,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,5,13,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,6,13,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,6,23,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,1,11,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,2,11,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,3,11,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,3,21,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,4,13,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,5,13,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,6,13,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,6,23,2221.76994369018,11,2
6878,20,39,1-20-2017-039-06,6,2,1,11,521.704452169489,11,2
6878,20,39,1-20-2017-039-06,6,2,2,11,521.704452169489,11,2
6878,20,39,1-20-2017-039-06,6,2,3,13,521.704452169489,11,2
6878,20,39,1-20-2017-039-06,6,2,4,13,521.704452169489,11,2
6882,13,36,1-13-2017-036-03,3,2,1,11,1223.97054512083,7,2
