CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,DISTRACTN,CASEWGT,PSUSTRAT,VERSION
21934,24,72,1-24-2021-072-04,4,1,1,363.05909700145,1,6
21907,21,71,1-21-2021-071-02,2,1,3,14.4868019053708,11,6
21876,73,38,1-73-2021-038-07,7,1,9,269.553902312685,3,6
21971,13,40,1-13-2021-040-02,2,1,10,48.5641248880947,7,6
21971,13,40,1-13-2021-040-02,2,1,9,48.5641248880947,7,6
21974,20,58,1-20-2021-058-07,7,1,10,1207.23268310855,11,6
21976,15,66,1-15-2021-066-04,4,1,8,123.135696752051,1,6
21932,24,70,1-24-2021-070-03,3,1,1,100.980769831338,1,6
22741,54,45,1-54-2021-045-09,9,1,1,582.539778430651,9,6
21611,16,34,1-16-2021-034-07,7,1,3,4252.88356051346,5,6
21614,66,29,1-66-2021-029-09,9,1,99,235.588218036865,6,6
24356,23,144,1-23-2021-144-06,6,1,1,630.180606297633,5,6
24363,19,188,1-19-2021-188-04,4,1,1,349.253532086379,9,6
21994,30,44,1-30-2021-044-05,5,1,1,43.8809281651892,10,6
22743,59,42,1-59-2021-042-08,8,2,1,380.854296316113,6,6
21696,25,39,1-25-2021-039-06,6,1,3,367.34793789811,2,6
22009,24,75,1-24-2021-075-08,8,1,99,182.48538955677,1,6
22415,73,55,1-73-2021-055-05,5,1,1,36.6836542679149,3,6
22418,23,65,1-23-2021-065-04,4,1,1,648.348839247477,5,6
22420,14,46,1-14-2021-046-03,3,1,99,2736.66473429213,8,6
23607,26,150,1-26-2021-150-03,3,1,9,647.055578016723,10,6
23607,26,150,1-26-2021-150-03,3,1,4,647.055578016723,10,6
23610,25,93,1-25-2021-093-10,10,1,10,4886.24836829851,2,6
21660,21,59,1-21-2021-059-08,8,1,9,410.701983395223,11,6
22055,15,71,1-15-2021-071-06,6,1,99,60.2504648798283,1,6
22057,20,61,1-20-2021-061-06,6,1,10,550.810189492566,11,6
21647,22,54,1-22-2021-054-04,4,2,10,40.149347057762,12,6
20688,48,8,1-48-2021-008-04,4,1,9,489.89292295405,12,6
22887,73,68,1-73-2021-068-10,10,1,9,492.013856929882,3,6
23675,21,142,1-21-2021-142-08,8,1,1,324.310993708393,11,6
23679,26,152,1-26-2021-152-02,2,1,1,21.0273744296676,10,6
23680,33,25,1-33-2021-025-06,6,1,8,88.2621053907382,12,6
23594,21,138,1-21-2021-138-02,2,1,1,26.0362616921719,11,6
23935,24,170,1-24-2021-170-09,9,1,9,1017.25986305994,1,6
23939,13,115,1-13-2021-115-02,2,1,99,69.2839764796069,7,6
24261,23,142,1-23-2021-142-04,4,1,1,399.56153743261,5,6
23758,26,158,1-26-2021-158-07,7,1,10,1530.67324403476,10,6
23758,26,158,1-26-2021-158-07,7,1,8,1530.67324403476,10,6
22041,19,82,1-19-2021-082-01,1,2,10,54.6039151382465,9,6
21171,24,37,1-24-2021-037-06,6,1,1,237.625735358055,1,6
22085,16,45,1-16-2021-045-01,1,1,3,91.0540047206978,5,6
22212,21,84,1-21-2021-084-05,5,1,1,45.6041176150207,11,6
23668,18,86,1-18-2021-086-06,6,1,9,482.292619277556,6,6
23669,18,87,1-18-2021-087-04,4,1,9,749.651706246685,6,6
20992,17,17,1-17-2021-017-07,7,1,8,683.405415455342,4,6
20994,11,8,1-11-2021-008-02,2,1,10,88.5808533325855,8,6
20998,24,27,1-24-2021-027-04,4,1,1,577.971776610816,1,6
22103,31,38,1-31-2021-038-09,9,1,1,2209.79225672629,6,6
24168,16,106,1-16-2021-106-10,10,1,10,7983.35366520692,5,6
22131,21,82,1-21-2021-082-08,8,1,1,529.052371926743,11,6
21682,54,20,1-54-2021-020-05,5,1,9,160.478743542955,9,6
22525,22,79,1-22-2021-079-09,9,1,99,507.214293467849,12,6
22067,77,45,1-77-2021-045-06,6,1,3,2856.8950200919,9,6
22529,26,93,1-26-2021-093-05,5,1,99,28.445252372533,10,6
22892,12,33,1-12-2021-033-06,6,1,9,402.301474151667,9,6
23100,76,56,1-76-2021-056-06,6,1,8,45.3962531213133,3,6
23101,76,57,1-76-2021-057-03,3,1,10,22.3216791454263,3,6
23086,27,72,1-27-2021-072-04,4,1,9,105.434378308447,3,6
23460,54,63,1-54-2021-063-03,3,1,9,235.79871669543,9,6
22965,23,92,1-23-2021-092-03,3,1,1,233.639321990836,5,6
23672,21,139,1-21-2021-139-08,8,1,1,324.310993708393,11,6
23674,21,141,1-21-2021-141-05,5,1,1,36.3602175147571,11,6
24567,28,108,1-28-2021-108-10,10,1,3,45.0485618791279,3,6
24295,12,70,1-12-2021-070-01,1,1,9,340.173514107073,9,6
21853,17,40,1-17-2021-040-03,3,1,1,172.30570540978,4,6
21425,10,51,1-10-2021-051-02,2,1,9,55.6725209938408,4,6
21428,77,30,1-77-2021-030-09,9,1,3,1428.97712374256,9,6
23049,23,94,1-23-2021-094-03,3,1,9,266.587727701865,5,6
21279,28,21,1-28-2021-021-06,6,1,9,142.036603810451,3,6
22478,10,65,1-10-2021-065-09,9,1,3,1993.12611533268,4,6
22160,52,95,1-52-2021-095-06,6,1,99,76.5529104539674,12,6
22162,66,42,1-66-2021-042-06,6,1,1,266.74927228734,6,6
22921,27,68,1-27-2021-068-03,3,1,99,78.2880107634812,3,6
22905,52,128,1-52-2021-128-03,3,1,99,39.2950147573556,12,6
23341,20,129,1-20-2021-129-08,8,1,1,427.982507689639,11,6
23312,76,64,1-76-2021-064-04,4,1,8,18.0235286259961,3,6
23314,28,76,1-28-2021-076-03,3,1,9,46.7688147475126,3,6
23041,16,74,1-16-2021-074-07,7,1,10,1305.93687947492,5,6
22164,28,41,1-28-2021-041-07,7,1,1,350.028548558498,3,6
22194,20,65,1-20-2021-065-05,5,1,99,41.7682909515469,11,6
23712,11,66,1-11-2021-066-06,6,1,99,2017.00070300379,8,6
23763,30,102,1-30-2021-102-09,9,1,1,2002.28030336292,10,6
23944,25,104,1-25-2021-104-07,7,1,7,2407.25325273023,2,6
22147,12,15,1-12-2021-015-04,4,1,9,3051.78198650356,9,6
22181,23,57,1-23-2021-057-07,7,1,1,2622.98396488348,5,6
23294,17,75,1-17-2021-075-10,10,1,1,1761.24031709982,4,6
23306,24,136,1-24-2021-136-09,9,2,10,1585.14715360824,1,6
22211,21,83,1-21-2021-083-06,6,1,1,878.98242933448,11,6
22682,28,56,1-28-2021-056-07,7,1,1,94.3236977010729,3,6
24281,25,115,1-25-2021-115-03,3,1,1,195.674746782961,2,6
22241,24,86,1-24-2021-086-06,6,1,8,535.71999285377,1,6
21817,13,35,1-13-2021-035-05,5,1,8,160.573819354488,7,6
22959,73,71,1-73-2021-071-07,7,1,7,342.735845586507,3,6
22960,18,65,1-18-2021-065-07,7,1,3,601.518519129028,6,6
22944,16,69,1-16-2021-069-04,4,1,10,2234.37760628709,5,6
23281,14,70,1-14-2021-070-07,7,1,2,12619.2341965831,8,6
23282,73,74,1-73-2021-074-01,1,1,3,42.1619003808569,3,6
20667,59,4,1-59-2021-004-02,2,1,99,124.761054149874,6,6
23350,26,133,1-26-2021-133-03,3,1,1,980.72795220875,10,6
23351,26,134,1-26-2021-134-06,6,1,3,1976.88594243798,10,6
23729,13,104,1-13-2021-104-07,7,2,99,2280.92498908448,7,6
21958,66,36,1-66-2021-036-09,9,1,99,436.262932375246,6,6
24049,25,106,1-25-2021-106-04,4,1,1,953.759730351558,2,6
22016,73,42,1-73-2021-042-06,6,1,1,508.316227966627,3,6
22988,52,136,1-52-2021-136-07,7,1,99,93.4574514440011,12,6
22399,24,95,1-24-2021-095-04,4,2,10,1470.05859763604,1,6
22401,54,35,1-54-2021-035-05,5,1,1,145.454151439287,9,6
23739,27,90,1-27-2021-090-03,3,2,9,120.534680425377,3,6
21902,15,63,1-15-2021-063-08,8,1,1,19.1028609543315,1,6
22226,54,30,1-54-2021-030-08,8,1,1,204.223839949417,9,6
22044,66,39,1-66-2021-039-09,9,1,1,1321.58911628305,6,6
21773,54,22,1-54-2021-022-04,4,2,9,341.198107827389,9,6
20668,31,7,1-31-2021-007-07,7,1,9,242.440585619395,6,6
23027,26,122,1-26-2021-122-06,6,1,8,628.39069936976,10,6
22047,11,33,1-11-2021-033-03,3,1,99,376.804505008083,8,6
22621,33,15,1-33-2021-015-03,3,1,2,189.104693387526,12,6
22622,33,16,1-33-2021-016-05,5,1,1,27.3054487089249,12,6
21709,73,34,1-73-2021-034-09,9,1,99,455.849164267727,3,6
22273,13,50,1-13-2021-050-03,3,1,2,1751.75804686131,7,6
22800,21,108,1-21-2021-108-03,3,1,1,107.539751998063,11,6
22803,19,116,1-19-2021-116-09,9,1,8,488.760774514388,9,6
22270,31,43,1-31-2021-043-03,3,1,1,268.571539244331,6,6
