CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
23109,2021,29,71,1-29-2021-071-06,6,8,3,17:51,1,2,1,1,2,0,4,2,2,4,"V1 was traveling north out of a parking lot, in the second lane of a three lane, two-way roadway.  V1 was attempting to turn left to continue traveling westbound.V2 was traveling eastbound in the first lane of a four lane, two-way roadway. A non-contact vehicle was traveling eastbound ahead of V2 in the first lane. The non-contact vehicle stopped in the first lane. V2 changed lanes from the first lane into the second lane and continued to travel eastbound. V1 entered the roadway from the parking lot to turn left. The frontal plane of V1 impacted the frontal plane of V2. Both vehicles came to final rest in the roadway: V1 facing north and V2 facing east.",225.058526919468,2,6
23111,2021,33,18,1-33-2021-018-03,3,8,5,18:35,3,1,99,99,0,0,0,2,2,0,V1 was traveling west in the #1 lane of a 2 lane undivided roadway. The roadway started to curve left. V1 departed the roadway to the right. The front of V1 impacted two small trees. V1 continued forward and the front of V1 impacted a large tree. V1 then rotated counter clockwise and came to rest off the roadway facing southwest with the front of V1 resting against the large tree.,112.678768363898,12,6
20913,2021,24,24,1-24-2021-024-03,3,2,7,02:55,4,2,3,27,1,1,3,1,1,4,"V1 was traveling northeast on a one-way, three-lane roadway in lane two. V1 was approaching an intersection controlled by a traffic light. V2 was traveling southbound on a divided roadway with five-lanes traveling southbound, V2 was in lane three. The front of V1 contacted the right side of V2 which sent V2 into a clockwise rotation. V2 departed the roadway on the southeast corner where the left side struck a planter. After impact with the planter V2 entered a counterclockwise rotation where the front plane struck another planter. V2 continues rotation while going southeast where the right plane contacts a pole. V2 came to final rest at the impact with the pole facing northwest. V1 came to final rest partially off the roadway facing east.",163.961872987449,1,6
20914,2021,24,25,1-24-2021-025-03,3,2,6,10:07,6,3,1,2,2,0,4,2,2,4,"V1 was traveling westbound on a four lane, two-way roadway passing through a four-way intersection in lane two.V2 was traveling northbound on a two lane, two-way roadway passing through the four-way intersection. V3 was traveling southbound in a two lane, two-way roadway approaching the intersection. The left side of V1 contacted V2's front plane. After initial impact with V2, V1's right plane contacted V3's front plane. V1 continued further west after contact with V3, yawing counterclockwise.   V1 then departed the right side roadway.  The right rear tire of V1 impacted the curb.  V1 then overturned four quarter turns.  During the rollover, the top plane of V1 impacted a utility pole and the right plane of V1 impacted a set of trash cans.  V1 came to final rest of roadway facing southeast. V2 came to final rest at intersection near the point of impact on roadway. V3 came to final rest at point of impact at the intersection on the roadway facing southbound.",163.961872987449,1,6
20915,2021,48,13,1-48-2021-013-09,9,2,5,06:15,3,1,2,5,1,0,4,2,1,0,"V1 was southbound on a 2 lane physically divided trafficway. V1 began to yaw counter clockwise and departed the roadway to the left. The front of V1 contacted a guardrail. As the vehicle continued it's yawing, the right side contacted a cable barrier and then the rear of V1 contacted a cable barrier. V1 came to rest on the shoulder, facing southbound.",403.550698394785,12,6
20916,2021,48,14,1-48-2021-014-06,6,2,4,05:20,3,2,1,2,3,0,4,2,2,1,V1 was northbound on a 3 lane physically divided trafficway in lane 3. V2 was northbound in lane 2 on the same roadway. V1 departed its lane to the right and the rear of V1 contacted the front of V2. V1 began yawing counterclockwise and departed the roadway to the left. The front of V1 struck a concrete barrier. V1 continued to yaw and the right side of V1 contacted the same concrete barrier. V1 came to rest partially blocking lane 3 facing northeast.,130.90345488581,12,6
20917,2021,13,12,1-13-2021-012-02,2,2,1,23:46,3,4,2,4,3,0,3,9,9,1,"V1 was traveling south on a positively-divided roadway in the second of three lanes. V2 was southbound in the same lane behind V1, V3 was southbound in the same lane behind V2, V4 was southbound in the same lane behind V3, V1, V2 and V3 began to decelerate for a previous accident. the front of V4 contacted the back of V3. V3 was pushed forward and the front of V3 contacted the back of V2. V2 was pushed forward and the front of V2 contacted the back of V1. All vehicles came to rest in the roadway on the original lane of travel.",55.2168174434704,7,6
20918,2021,13,13,1-13-2021-013-04,4,2,7,09:01,4,1,0,0,0,0,0,9,9,0,"V1 was northbound negotiating a right curve in the first of 4 lanes on a divided, two-way roadway. The driver of V1 lost directional control and departed the road on the right side. V1 rotated clockwise as it crossed through the lanes of an intersecting roadway and departed the roadway again over the north curb. The left side of V1 contacted the curb, a stop sign and a fence. V1 came to rest off the roadway.",4083.83427354429,7,6
20897,2021,10,22,1-10-2021-022-04,4,2,3,17:43,1,2,0,0,0,0,0,1,2,1,"V1 was traveling north on a two lane, undivided, two-way roadway, in lane one.  V2 was traveling west on the intersecting five lane roadway, in lane two.  V1 turned left at the intersection.  V1 went into lane one, then began to move into lane two.  V2 tried to avoid V1 by changing to lane one.  The front of V2 impacted the rear of V1. Both vehicles came to rest facing southwest in the roadway,.",473.933319195075,4,6
20898,2021,10,23,1-10-2021-023-10,10,2,3,15:50,3,4,0,0,0,0,0,9,9,5,"All vehicles were traveling west on a four lane, barrier divided roadway.  V1 and V3 were traveling in lane four, V2 was traveling in lane three, V4 was traveling in two.  V1 attempted to change lanes to the right and its right impacted the left side of V2.  V2 then moved right and its right impacted the left side of V4.  V3 struck debris from V2 that was in the roadway.  All vehicles came to rest in the roadway, facing west.",3083.809860755,4,6
20899,2021,13,11,1-13-2021-011-03,3,2,7,10:27,1,1,2,4,1,0,4,9,9,0,"V1 was negotiating a right curve, traveling north, in the first of two lanes on an undivided, two-way roadway. V1 departed the roadway on the left side and the front of V1 contacted a house.",263.260761304957,7,6
21947,2021,76,31,1-76-2021-031-03,3,5,7,17:58,1,2,2,5,2,0,3,9,9,2,"V1 was traveling north on a two way, two lane, undivided roadway. V2 was traveling south on the same roadway as V1. V2 moved to its left and the frontal plane of V2 contacted the frontal plane of V1. V1 rotated in a clockwise direction before coming to final rest on the roadway. V2 also rotated in a clockwise direction before coming to final rest off of the roadway.",33.3783794338651,3,6
21948,2021,76,32,1-76-2021-032-01,1,5,1,23:23,2,1,9,0,1,0,1,9,9,0,"V1 was traveling southwest on a four lane, two way, guardrail divided roadway negotiating a right hand curve in the roadway. V1 while negotiating the curve in the roadway lost control and began to rotate in a clockwise direction. V1 contacted a cable barrier guardrail with its left side plane. V1 continued traveling along the cable barrier guardrail until it contacted a rock embankment with an unknown plane. V1 came to final rest off of the roadway.",18.7511904956082,3,6
21949,2021,23,47,1-23-2021-047-04,4,5,4,23:20,1,1,0,0,0,0,5,2,2,0,Vehicle 1 was traveling west on a two-lane not physically divided two-way road. The front plane of vehicle 1 contacted a deer in the road. Vehicle 1 came to final rest on the roadway.,613.119699876527,5,6
22577,2021,11,40,1-11-2021-040-07,7,7,5,23:45,1,2,0,0,0,0,0,2,2,1,Vehicle 1 was traveling in the first northbound lane of a four lane roadway divided by a grass median roadway approaching the interchange intersection. Vehicle 2 was stopped in the first travel lane on the same roadway and was contacted on the back plane by the frontal plane of vehicle 1. Both vehicles came to rest in the travel lane on the roadway.,5945.82239285768,8,6
22578,2021,11,41,1-11-2021-041-05,5,7,5,23:00,2,2,1,1,1,0,4,2,2,4,V1 was traveling east on a seven lane roadway divided by a grass median in the outside left turn lane approaching a four way intersection controlled by  traffic signals. V2 was traveling west in lane two on a six lane divided roadway  approaching the same intersection. Both vehicles entered the intersection and as V1 turned left the front of V2 contacted the right plane of V1.  Both vehicles rotated and the right plane of V1 side slapped the left plant of V2. The vehicles continued to rotate to final rest on the north side of the intersection.,150.855982187759,8,6
22579,2021,48,50,1-48-2021-050-06,6,7,4,17:07,3,2,9,97,2,0,9,2,2,4,"V1 was eastbound on a 2 lane roadway approaching an intersection. V2 was northbound on a 2 lane roadway approaching the same intersection. Within the intersection the right side of V1 contacted the left side of V2. Then in a slap-back motion the right side of V1 contacted the left side of V2. V1 then came to rest on the east side of the roadway. After impact, V2 departed the roadway to the right and the front of V2 contacted a tree and came to rest.",107.733824315187,12,6
22580,2021,48,51,1-48-2021-051-07,7,7,7,10:37,2,2,2,4,2,0,5,2,2,6,V1 was south on a 2 way (with painted median) roadway. V2 was north on the same roadway (V2's roadway is not physically divided with a two way turn lane roadway). V3 was legally parked on the same road as V2. V1 exited its lane to the left and the front of V1 contacted the left side of V2. V1 continued to travel and the front of V1 contacted the front of V3. V1 came to rest facing south on the north side of the roadway. V2 came to rest facing south in the roadway. V3 came to rest where it was parked.,306.701830751511,12,6
22581,2021,24,99,1-24-2021-099-03,3,7,1,14:11,2,2,1,2,1,0,4,2,2,4,"V1 was traveling westbound on a two-lane, two-way roadway approaching a four-way intersection controlled by a stop sign. V2 was traveling southbound on a two-lane, two-way roadway approaching the mentioned intersection with no traffic controls. V3 was legally parked on the northwest corner of the intersection. In the middle of the intersection the front plane of V2 contacted the right side of V1. After initial contact, V1 continued northwest where the front plane contacted the left side of V3. V1 came to final rest in the roadway on the north leg of the intersection facing south. V2 came to final rest in the middle of the intersection facing west. V3 came to final rest at point of impact facing southeast.",425.956055642004,1,6
22582,2021,24,100,1-24-2021-100-04,4,7,1,20:09,1,1,0,0,0,0,0,2,2,0,"V1 was traveling westbound on a two lane, physically divided one-way roadway. V1 departed the roadway on the left side, V1 Left front tire contacted a jersey barrier. V1 came to final rest on roadway after impact facing westbound.",1531.45218769193,1,6
22583,2021,24,101,1-24-2021-101-03,3,7,5,09:05,2,2,1,1,2,0,4,2,2,4,"V1 was traveling southbound on a two-lane, two-way roadway passing through an intersection. V2 was traveling eastbound on a two lane, two-way roadway controlled by a stop sign. V1's front end contacted V2 left side, V1 came to final rest on roadway facing eastbound after impact. V2 rolled one 1/4 turn as a result of the impact with V1, coming to final rest in the roadway on its right plane.",511.797906074988,1,6
20901,2021,77,16,1-77-2021-016-06,6,2,7,16:12,1,1,0,0,0,0,0,2,2,0,"V1 was traveling northeast in lane two on a two lane, median divided, roadway. While negotiating a right curve in the roadway, the vehicle departed the roadway on the left side. V1 traveled through a grass median, down an embankment, and crossed over a concrete ditch. After crossing the ditch, V1 continued forward and re-entered the ditch, when it then contacted an embankment with its front plane. The vehicle then came to final rest and was located approximately 177 meters from the initial roadway departure area.",379.363071626078,9,6
20902,2021,77,17,1-77-2021-017-02,2,2,2,21:57,1,1,3,27,1,1,3,9,1,0,"V1 was traveling west in lane 1 and was attempting to merge into traffic on a 3 lane, non-positively divided roadway. V1 crossed all lanes of travel and departed the roadway to the left. V1's front plane then contacted a tree in the grass median where it came to final rest.",86.1478225129126,9,6
20903,2021,54,7,1-54-2021-007-02,2,2,6,17:30,3,3,3,14,2,2,3,2,2,2,"V1 was traveling north on a two way, two lane, undivided roadway. V2 was traveling south on the same roadway as V1. V3 was also traveling on the same roadway following V1.  V1 departed the left hand lane line and its front plane made contact with the front plane of V2. V2 continued forward rotating in a counter clockwise direction before departing the right hand (east) side of the roadway and then contacted a tree with it left side plane. V2 came to a final rest off of the roadway. V1 continued forward rotating in a counter clockwise direction and came to a final rest in the northbound lane on the roadway. Debris from V1 and V2 stuck V3 on its windshield and right side plane. V3 came to a final rest on the roadway.",175.907737640408,9,6
20927,2021,28,13,1-28-2021-013-03,3,2,7,16:02,2,1,1,2,1,0,3,2,2,0,"V1 was west bound on a three lane non divided bidirectional roadway, with one lane west bound, one lane east bound, and one shared turning lane. The path of travel was straight, with a negative grade, boarded by small businesses. V1 departed the roadway to the right, where its frontal plane impacted a traffic delineator post and a large boulder, before coming to final rest in a parking lot on the right side of the roadway.",48.9964925877144,3,6
20928,2021,28,14,1-28-2021-014-10,10,2,2,07:50,3,2,0,0,0,0,0,2,2,0,"V1 was traveling east bound on a two lane, bidirectional, narrow roadway with a negative grade and a curve to the right. The roadway at the time was snow/ice covered. There was a steep positive grade north of the roadway and a steep negative slope protected by a guard rail south of the roadway.   V2 was plowing snow on the same road, approaching V1 from the opposite direction. V1 lost control and departed its lane of travel to the left, and departed the roadway to the left, where its frontal plane impacted an embankment. V1 rotated counter clockwise and rolled one quarter turn and on to its passenger side, sliding towards V2. V2 had come to a complete stop. V1's top plane impacted the plow of V2. Both vehicles came to final rest on the roadway in the west bound lane, with V1 on its passenger side.",977.441171372378,3,6
20929,2021,23,16,1-23-2021-016-03,3,2,3,13:10,2,2,1,1,1,0,4,2,2,4,Vehicle 1 was traveling east on a two lane not physically divided two way road approaching a four leg intersection controlled by a stop sign. Vehicle 2 was traveling south on a two lane not physically divided two way road approaching the same four leg intersection controlled by a stop sign. Vehicle 1 entered the intersection and proceeded to turn left. Upon entering the intersection the front plane of Vehicle 2 contacted the left plane of Vehicle 1. Vehicle 1 rotated clockwise and departed the roadway on the right side. The front plane of Vehicle 1 contacted some shrubbery before coming to final rest off the roadway. Vehicle 2 continued south and came to final rest on the roadway.,110.286768940339,5,6
20932,2021,24,26,1-24-2021-026-10,10,2,5,01:42,3,2,0,0,0,0,0,2,2,4,"V1 was traveling westbound on a four lane, two-way roadway passing through a four-way intersection in lane two. V2 was traveling southbound on a three lane, one-way roadway approaching the four-way intersection. V1's front plane contacted V2 left plane. V1 came to final rest at intersection. After initial impact with V1, V2 continued south where it rotated clockwise, before departing the right side roadway. V2 contacted the curb and a pedestrian crossing signal with an unknown plane before coming to final rest off roadway.",4601.42506814535,1,6
20933,2021,73,14,1-73-2021-014-08,8,2,3,07:02,1,1,2,5,1,0,4,9,9,0,"V1 was traveling west on a two lane, two way, undivided roadway negotiating a curve. V1 crossed the left lane line and began in a counter clockwise yaw. V1 departed the left roadside contacting a utility pole with its right plane. V1 then rotated clockwise and came to final rest off the roadway.",143.935397399969,3,6
20934,2021,73,15,1-73-2021-015-02,2,2,1,22:54,4,1,2,5,1,0,3,1,9,0,"V1 was traveling east on a two lane, two way, undivided roadway negotiating a curve. V1 departed the right road edge contacting a utility pole with its frontal plane. V1 continued off the roadway and contacted a second utility pole with its frontal plane. V1 then contacted a tree with its front plane. V1 began to roll primarily to the left 6 quarter turns in all down a slight embankment back onto the roadway. V1 came to final rest on the roadway on its roof",33.3643009181723,3,6
20936,2021,32,23,1-32-2021-023-03,3,2,5,17:45,1,2,9,97,1,0,9,2,2,4,V1 was traveling eastbound on a 2 lane divided roadway in lane 1 approaching an intersection. V2 was stopped at the intersection facing northbound in lane 1 of a 2 lane undivided roadway. V1 swerved to the right to avoid a vehicle turning right from lane 2 at the intersection. V1 departed the roadway and the front of V1 impacted the left side of V2. V2 rotated clockwise and came to rest facing north. V1 came to rest facing east.,502.762011453046,7,6
20959,2021,19,33,1-19-2021-033-09,9,2,6,08:13,3,1,0,0,0,0,4,2,2,0,V1 was traveling southeast in lane one of a two lane roadway negotiating a left curve attempting to pass another vehicle. V1 departed its travel lane to the left then departed the left road edge in a clockwise yaw. V1's undercarriage contacted a ditch and V1 tripped and rolled left six quarter turns contacting a tree before coming to rest on it's top off the right road edge.,281.570640027465,9,6
20961,2021,20,18,1-20-2021-018-08,8,2,2,12:29,1,2,2,9,1,0,3,2,2,1,"V1 was traveling east on a three lane divided roadway in lane one approaching an intersection. V2 was traveling east on a three lane divided roadway in lane one approaching an intersection. As V2 was slowing to a stop, the front of V1 contacted the rear of V2. V1 came to rest in lane one facing east. V2 came to rest in the intersection facing east.",137.466629027044,11,6
20963,2021,29,15,1-29-2021-015-04,4,2,7,19:24,1,2,99,99,0,0,0,2,2,4,"V1 was traveling northbound in a single lane, one way roadway approaching an intersection. V2 was traveling westbound in a single lane, one-way roadway approaching the same intersection. Both V1 and V2 entered the intersection at the same time. The frontal plane of V1 impacted the left side plane of V2. Both vehicles came to final rest in the roadway: V1 facing north and V2 facing west.",99.5411708936912,2,6
20557,2021,30,7,1-30-2021-007-04,4,1,7,06:29,1,1,0,0,0,0,0,2,2,0,"V1 was traveling north on a two lane roadway in lane one. V2 was parked on the west side of the roadway. The front of V1 impacted the front of V2. Both vehicles came to rest in the area of impact, facing their original directions, on the west of the roadway.",2279.69650631218,10,6
20558,2021,20,7,1-20-2021-007-03,3,1,4,13:39,2,2,1,1,1,0,9,2,2,4,"V1 was traveling south on an off-ramp approaching a two lane stop sign at an intersection in lane one . V2 was traveling west on a non-physically divided three lane roadway in lane one. As V1 was passing through the intersection towards the south on-ramp, the left side of V1 was impacted by the front of V2. The momentum spun V1 clockwise and the left rear corner contacted the right front corner of V2. Both came to rest in the intersection facing southwest.",77.6880934786098,11,6
20559,2021,21,7,1-21-2021-007-03,3,1,1,05:45,1,2,0,0,0,0,4,9,9,4,"V1 was traveling west to south (making a left turn) through an intersection from a two-way, not physically divided trafficway, and was in lane 3 (of four lanes). V2 was traveling east through the same intersection from a two-way, not physically divided trafficway, and was in lane 2 (of five lanes). In the intersection, the front end of V1 contacted the left side of V2. V1 fled the scene without stopping. V2 came to rest on its wheels facing a northeasterly direction in the southeast quadrant of the intersection.",105.705149535427,11,6
20560,2021,21,8,1-21-2021-008-03,3,1,3,20:40,1,2,99,99,0,0,9,1,9,4,"V1 was traveling east through an intersection from a two-way, not physically divided trafficway, and was in lane 2 (of five lanes). V2 was traveling north through the same intersection from a two-way, not physically divided trafficway, and was in lane 1 (of three lanes). In the intersection, the front end of V1 contacted the left side of V2. V1 came to rest on its wheels facing a northeasterly direction in the intersection, and east of V2. V2 came to rest on its wheels facing a northwesterly direction in the intersection, and west of V1.",105.705149514297,11,6
20561,2021,21,9,1-21-2021-009-04,4,1,4,22:56,1,1,0,0,0,0,0,2,2,0,V1 was traveling north on a two-way (not physically divided) trafficway in lane 1 (of four lanes) when it departed the road on the right and its front end came into contact with a pole.  V1 came to rest on its wheels facing a northerly direction atop the sidewalk on the east side of the trafficway.,397.226738013727,11,6
20510,2021,28,5,1-28-2021-005-07,7,1,2,16:12,1,1,0,0,0,0,0,2,2,0,"V1 was traveling north bound, negotiating a slight curve to the right. V1 was in the three lane on a three lane roadway. There were three lanes north bound, including an on ramp/merge lane, divided by a median and a cable barrier guard rail and three lanes south bound including an off ramp/exit lane.The roadway at the time were slush covered and it was snowing. V1 left the roadway to the left, rotating counterclockwise in doing so. V1 struck the cable barrier with its frontal plane continuing to rotate through the cable barrier causing further damage to the right side, the top and the left side before coming to final rest facing north bound on the left side of the roadway.",134.451294628434,3,6
20512,2021,24,5,1-24-2021-005-07,7,1,3,15:41,1,2,0,0,0,0,0,2,2,4,"V1 was traveling on a one-way, left turn lane controlled by a stop sign, attempting to cross over eastbound lanes and enter a business entrance. V2 was traveling eastbound on a physically divided roadway with three lanes traveling eastbound approaching the business entrance intersection. In the middle of the intersection the front of V2 contacted the right front of V1. V1 came to final rest facing southeast in the middle of the intersection. V2 continued eastbound after impact and came to final rest on the south shoulder facing east.",633.060234195391,1,6
20513,2021,52,8,1-52-2021-008-06,6,1,7,18:11,1,2,0,0,0,0,0,2,2,4,Vehicle 1 was traveling southbound on a two lane non-physically divided roadway in the the lane 1 position.  Vehicle 2 was traveling westbound on a a two lane non-physically divided roadway in the lane 1 position.  Both vehicles entered the intersection.  The left side of Vehicle 1 made contact with the front plane of Vehicle 2.  Vehicle 2 rotated counter clockwise coming to rest in the middle of the intersection facing southwest.  Vehicle 1 rotated clockwise coming to rest facing south near the southwest corner of the intersection.,39.5774749374467,12,6
20514,2021,52,9,1-52-2021-009-06,6,1,3,15:45,3,2,2,6,1,0,3,2,2,4,V1 was traveling southbound on a two lane non-physically divided roadway in the lane 1 position.  V2 was traveling eastbound on a two lane non-physically divided roadway in the lane 1 position.  Both vehicles entered the intersection.  The right plane of V1 made contact with the front plane of V2.  V1 rotated counterclockwise 90 degrees coming to rest facing east at the southeast corner of the intersection.  V2 rotated clockwise 45 degrees departing the roadway striking utility pole.  V2 came to final rest shortly after pole impact facing south east.,39.5774749374467,12,6
20634,2021,18,6,1-18-2021-006-07,7,1,1,10:29,1,1,0,0,0,0,0,2,2,0,"Vehicle #1 was traveling north in lane one of a two-lane, undivided trafficway.  V1 lost control and departed the road to the left.  The front of V1 contacted a tree where it came to final rest.",196.651826735,6,6
20635,2021,19,13,1-19-2021-013-08,8,1,3,14:50,1,1,1,2,1,0,4,2,2,0,V1 was traveling northwest in lane one of a two lane roadway. V1 departed the right road edge and the driver steered left to re enter the roadway but lost control. V1 then departed its travel lane to the left then departed the left road edge. V1's left plane contacted a tree where it came to final rest.,122.510544620899,9,6
20636,2021,19,14,1-19-2021-014-02,2,1,7,07:30,6,1,3,17,1,1,3,2,2,0,"V1 was traveling northwest in lane one of a three lane undivided roadway, negotiating a left curve. V1 departed the roadway to the right and it's front plane contacted an embankment. V1 then went airborne for approximately 32m before it's undercarriage contacted a driveway, causing it to trip left. The undercarriage then contacted a utility pole as it began to roll. The vehicle then passed through two barbed wire fences before coming to final rest on it's left side in a field.",47.1230765782335,9,6
20637,2021,19,15,1-19-2021-015-09,9,1,5,09:36,2,2,1,1,1,0,4,2,2,4,V1 was traveling southeast exiting a private drive attempting a left turn. V2 was traveling southwest in lane two of a five lane divided roadway. V1's left plane contacted V2's front plane. V1 then tripped and roll right two quarter turns coming to rest on the roof in the roadway. V2 came to rest at impact.,726.878563756466,9,6
20638,2021,19,16,1-19-2021-016-08,8,1,6,12:46,2,2,3,9,2,1,4,2,2,4,"V1 was traveling southeast in lane one of a four lane undivided roadway, approaching an intersection. V2 was traveling northwest in lane two of the same four lane undivided roadway, approaching the same intersection. V2 attempted a left turn. The front of V1 contacted the front of V2. Both vehicles continued to travel and the left plane of V1 contacted the right plane of V2. Both vehicles came to final rest in the intersection.",122.510544620899,9,6
23112,2021,33,19,1-33-2021-019-04,4,8,5,10:42,1,2,1,3,1,0,6,2,2,9,V1 was traveling south east in the #1 lane of a 3 lane divided roadway. V2 was traveling south east in the #2 lane of a 3 lane divided roadway. V1 was traveling in a merging lane and crossed over the gore point between the #1 and #2 lanes. V1 started to make a U-turn and the left of V1 impacted the front of V2. V1 came to rest in the center median area facing north. V2 came to rest in the gore point facing south east.,315.468777965878,12,6
22601,2021,32,85,1-32-2021-085-02,2,7,3,12:25,1,2,1,1,1,0,3,2,2,4,"V1 was traveling south on a public parking lot, approaching an intersection. V2 was traveling west in lane three of a four lane divided (no positive barrier) road, approaching the intersection with the parking lot exit. At the intersection, V1 attempted to turn left into the westbound lanes. Within the intersection, the front of V2 impacted the left side of V1. V1 rotated clockwise and came to rest in lane two facing west. V2 rotated clockwise and came to rest in lane three, facing north.",71.6944238200548,7,6
23151,2021,12,39,1-12-2021-039-04,4,8,4,22:30,1,1,0,0,0,0,0,2,2,0,V1 was traveling eastbound on a two lane divided roadway in lane one. A deer attempted to cross the road and V1 impacted the deer with it's front. V1 came to rest on the shoulder facing eastbound.,1565.56292863111,9,6
23152,2021,12,40,1-12-2021-040-03,3,8,3,12:45,1,2,0,0,0,0,4,2,2,4,V1 was traveling southbound on a two lane undivided two way roadway in lane one approaching an intersection. V2 was traveling eastbound on a two lane undivided two way traffic roadway in lane one approaching the same intersection. Within the intersection the front of V1 impacted the left side of V2. V2 came to rest facing northeast on the east side of the intersection. V1 rotated counter clockwise and came to rest in the intersection facing southeast.,491.520957364027,9,6
23153,2021,28,71,1-28-2021-071-09,9,8,7,19:49,4,1,2,9,1,0,4,1,2,0,"V1 was traveling in a western direction on a two lane, non divided bidirectional roadway with a general north and south orientation. V1 left the roadway to the left rotating counter clockwise in doing so. V1's frontal plane impacted the bottom of a ditch. V1 continued to rotate counter clockwise, where its right plane impacted a utility pole, sheering the pole off. V1's right side then impacted a mail box, as it rotated. V1 crossed over a driveway area and impacted a ditch with its rear plane before coming to final rest on the left side of the roadway, facing east.",280.408608302311,3,6
23154,2021,28,72,1-28-2021-072-02,2,8,2,10:01,4,2,2,9,2,0,3,2,2,0,"V1 was traveling west on a two lane, non-divided bidirectional roadway. V2 was traveling east on the same roadway. A large tree fell from the north side of the roadway, where it impacted V1's top plane, and V2's left plane. V1 came to final rest at the point of impact on the roadway. V2 began to rotate counter clockwise, where it rolled 4 quarter turns coming to final rest on its wheels facing east on the south side of the roadway. During the rollover, V2 impacted a traffic delineator post.",41.7224731798548,3,6
23155,2021,14,65,1-14-2021-065-06,6,8,7,06:23,3,1,99,99,0,0,6,2,2,0,"V1 was traveling eastbound, in lane 1 of a 3 lane roadway, while negotiating a curve to the left. An animal was in the roadway and vehicle swerved to miss. V1 exited the roadway to the right. V1's left side contacted a guardrail end and V1 began to rotate counterclockwise and travel south east off the roadway. V1's front and then V1's right side contacted a fence. The fence then contacted the top of V1 Vehicle came to final rest off of the roadway facing east.",600.055888597525,8,6
23157,2021,32,104,1-32-2021-104-02,2,8,6,07:39,1,2,2,5,1,0,3,2,2,4,"V1 was traveling east in lane one of a two-lane undivided (two-way traffic) road, approaching an intersection. V2 was traveling south in lane two of a two-lane divided (no positive barrier) road, approaching the same intersection.  At the intersection V1 attempted to turn left into the northbound lanes. Within the intersection, the front of V2 impacted the left side of V1. V1 rotated clockwise and came to rest within the intersection, facing east. V2 rotated counter clockwise and came to rest within the intersection, facing south.",81.5577223560756,7,6
23184,2021,19,131,1-19-2021-131-08,8,8,2,05:10,1,2,3,19,2,1,3,9,1,2,V1 was traveling northeast in lane two of a four-lane undivided roadway. V2 was traveling southwest in lane two of the same four-lane undivided roadway. V1 departed its travel lane to the left and its front plane contacted V2's front plane.,120.754171994269,9,6
20639,2021,18,7,1-18-2021-007-04,4,1,7,00:30,2,1,99,99,0,0,9,2,2,0,"Vehicle #1 was traveling east in lane 1 of a two-lane, undivided roadway, negotiating a left curve. V1 departed the road to the right. The front of V1 contacted a tree (event 1). During maximum engagement, V1 slightly rotated clockwise. The rotation was interrupted when the right of V1 contacted a tree (event 2). V1 came to rest on the eastbound roadside facing east.",119.487940819803,6,6
20640,2021,22,8,1-22-2021-008-07,7,1,2,07:20,2,1,0,0,0,0,0,9,9,0,"Vehicle 1 was northbound on a two way, two lane roadway.  Vehicle 1 departed the roadway to the left.  Vehicle 1 left plane struck a wooden fence post. Vehicle 1 rolled to the left onto its left side.  Vehicle 1 came to rest facing north on its left side.",145.254673478389,12,6
20641,2021,22,9,1-22-2021-009-08,8,1,1,17:15,3,1,1,2,1,0,6,2,2,0,"Vehicle 1 was northbound on a two way, two lane roadway negotiating a left curve. Vehicle 1 left the roadway to the right and corrected back to the left. Vehicle 1 corrected back to the left and departed the roadway to the right. Vehicle 1 traveled down an embankment and contacted a field with front end. Vehicle 1 rotated clockwise and its left side contacted the ground. V1 continued to rotate clockwise and its back plane contacted the ground. V1 rotated clockwise and came to rest on the shoulder facing south.",62.7259121270203,12,6
20945,2021,31,15,1-31-2021-015-09,9,1,2,18:34,6,1,0,0,0,0,4,9,9,0,"V1 was westbound on a two lane, two way, undivided roadway negotiating a left curve. V1 departed its initial travel lane to the left then departed the roadway to the left. The front of V1 impacted an embankment and unknown diameter tree.  V1 rotated counterclockwise where the right plane contacted two (2) groups of unknown diameter trees.  V1 continued rapidly rotating counterclockwise, 360 degrees where V1 tripped over, right side leading. While sliding, during the 3rd, quarter turn of the roll, the undercarriage of V1 contacted a mailbox.  V1 then rolled left 1 quarter turn, coming to rest on its roof, off the roadway, near impact with mailbox.",263.104368319194,6,6
20946,2021,31,16,1-31-2021-016-10,10,2,6,22:45,1,1,0,0,0,0,0,2,2,0,"V1 was eastbound on a four lane, two way, roadway divided by a grass median. V1 departed the right side of the roadway in a counter clockwise yaw and overturned right side leading. V1 came to final rest on its right side facing northeast.",255.507439927165,6,6
20947,2021,59,9,1-59-2021-009-05,5,2,5,17:23,1,2,1,1,1,0,4,2,2,1,"V2 was stopped at an intersection in lane 1 of a 3 lane, 2 way roadway with center turn lane.  V1 was traveling eastbound in lane 1 of the same roadway.  The front plane of V1 contacted the back plane of V2.",51.7104833701808,6,6
